key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
3254	QYU56715.1	762051.LKI_00005	1.46e-49	194.0	2BJJT@1|root,32DWZ@2|Bacteria,1UV1S@1239|Firmicutes,4I29B@91061|Bacilli,4AXEN@81850|Leuconostocaceae	by MetaGeneAnnotator	-	-	-	-	-	Antigen_C
3254	QYU56716.1	1329250.WOSG25_110160	1.27e-65	213.0	COG3764@1|root,COG3764@2|Bacteria,1U9JP@1239|Firmicutes,4ID2V@91061|Bacilli,4AX7H@81850|Leuconostocaceae	by MetaGeneAnnotator	-	-	-	-	-	Sortase
3254	QYU56718.1	46256.BBIK01000010_gene1620	6.99e-213	623.0	COG0358@1|root,COG4227@1|root,COG0358@2|Bacteria,COG4227@2|Bacteria,1TQN4@1239|Firmicutes,4ISE8@91061|Bacilli,4AXJ7@81850|Leuconostocaceae	Protein of unknown function (DUF3991)	-	-	-	-	-	DUF3991,Peptidase_M78,Toprim_2
3254	QYU56720.1	46256.BBIK01000010_gene1623	4.81e-59	186.0	2ED72@1|root,3373P@2|Bacteria,1W17P@1239|Firmicutes,4HXZS@91061|Bacilli,4AY10@81850|Leuconostocaceae	-	-	-	-	-	-	-
3254	QYU56725.1	759913.SDSE_1687	2.23e-53	191.0	COG0582@1|root,COG0582@2|Bacteria,1TXDJ@1239|Firmicutes,4I6BK@91061|Bacilli,1M9Z5@119603|Streptococcus dysgalactiae group	viral genome integration into host DNA	-	-	-	-	-	-
3254	QYU56726.1	930946.AEOP01000004_gene1457	1.25e-200	585.0	COG3451@1|root,COG3451@2|Bacteria,1TS2J@1239|Firmicutes,4HYWU@91061|Bacilli,4AZ5F@81850|Leuconostocaceae	Domain of unknown function DUF87	-	-	-	-	-	DUF87
3254	QYU56728.1	1114972.AUAW01000013_gene1042	1.37e-07	58.5	2BNGP@1|root,32H4W@2|Bacteria,1U7XV@1239|Firmicutes,4IHV8@91061|Bacilli,3FAB0@33958|Lactobacillaceae	-	-	-	-	-	-	-
3254	QYU56730.1	930946.AEOP01000026_gene654	6.83e-43	174.0	2DF83@1|root,2ZQUZ@2|Bacteria	-	-	-	-	-	-	-
3254	QYU56732.1	930946.AEOP01000026_gene655	3.46e-30	126.0	COG3505@1|root,COG3505@2|Bacteria,1TPCF@1239|Firmicutes,4H9ZN@91061|Bacilli,4AWMP@81850|Leuconostocaceae	Type IV secretory pathway, VirD4	-	-	ko:K03205	ko03070,map03070	ko00000,ko00001,ko00002,ko02044	T4SS-DNA_transf
3254	QYU56733.1	1114972.AUAW01000013_gene1054	5.66e-94	296.0	arCOG14100@1|root,2Z924@2|Bacteria,1VEF7@1239|Firmicutes,4HI26@91061|Bacilli,3FA0Z@33958|Lactobacillaceae	SIR2-like domain	-	-	-	-	-	SIR2_2
3254	QYU56734.1	1229756.C269_01155	7.53e-66	212.0	COG1695@1|root,COG1695@2|Bacteria,1VC8Z@1239|Firmicutes,4HKXU@91061|Bacilli,4AXKT@81850|Leuconostocaceae	Transcriptional regulators	padR	-	-	-	-	PadR,Vir_act_alpha_C
3254	QYU56735.1	1229756.C269_01145	5.95e-80	251.0	COG0491@1|root,COG0491@2|Bacteria	Thiolesterase that catalyzes the hydrolysis of S-D- lactoyl-glutathione to form glutathione and D-lactic acid	-	-	-	-	-	Lactamase_B
3254	QYU56736.1	1229756.C269_01140	2.79e-46	154.0	COG0764@1|root,COG0764@2|Bacteria	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity	fabZ	-	ko:K02372	ko00061,ko00780,ko01100,ko01212,map00061,map00780,map01100,map01212	ko00000,ko00001,ko00002,ko01000,ko01004	FabA
3254	QYU56737.1	1229756.C269_01135	1.33e-37	128.0	COG0236@1|root,COG0236@2|Bacteria	Carrier of the growing fatty acid chain in fatty acid biosynthesis	-	-	ko:K02078,ko:K05553,ko:K12424,ko:K14188	ko00253,ko00473,ko01056,ko01130,ko01503,ko02020,ko05150,map00253,map00473,map01056,map01130,map01503,map02020,map05150	ko00000,ko00001,ko00002,ko01000,ko01004,ko01008,ko01504	PP-binding
3254	QYU56738.1	762051.LKI_06080	8.15e-234	659.0	COG0477@1|root,COG2211@1|root,COG0477@2|Bacteria,COG2211@2|Bacteria,1TPV3@1239|Firmicutes,4HCJN@91061|Bacilli,4AWYG@81850|Leuconostocaceae	COG0477 Permeases of the major facilitator superfamily	-	-	-	-	-	MFS_1
