key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1993	RLP67537.1	558173.CDOO_04960	1.47e-184	520.0	COG2801@1|root,COG2801@2|Bacteria,2GKW1@201174|Actinobacteria,22MQA@1653|Corynebacteriaceae	Transposase and inactivated derivatives	-	-	-	-	-	HTH_21,rve,rve_3
1993	RLP67538.1	1292020.H483_0117400	9.96e-263	733.0	COG4584@1|root,COG4584@2|Bacteria,2GM4J@201174|Actinobacteria	Transposase	-	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	rve
1993	RLP67539.1	1122237.AUGQ01000019_gene822	1.2e-22	90.1	COG3293@1|root,COG3293@2|Bacteria,2GN92@201174|Actinobacteria,4FTGT@85023|Microbacteriaceae	Transposase DDE domain	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_2,DUF4096
1993	RLP67540.1	1157634.KB912988_gene4609	3.52e-31	123.0	COG5474@1|root,COG5474@2|Bacteria	COGs COG5474 conserved	-	-	-	-	-	DUF4365
1993	RLP67541.1	1340493.JNIF01000004_gene49	2.28e-19	99.0	2ED9F@1|root,3375W@2|Bacteria	-	-	-	-	-	-	-
1993	RLP67542.1	1032480.MLP_37390	2.67e-70	213.0	COG0640@1|root,COG0640@2|Bacteria,2IMDE@201174|Actinobacteria,4DS0B@85009|Propionibacteriales	Bacterial regulatory protein, arsR family	cmtR	GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006355,GO:0008150,GO:0009889,GO:0010035,GO:0010038,GO:0010288,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0032791,GO:0042221,GO:0043167,GO:0043169,GO:0046686,GO:0046870,GO:0046872,GO:0046914,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0097063,GO:0097159,GO:0140110,GO:1901363,GO:1903506,GO:2000112,GO:2001141	ko:K21885	-	ko00000,ko03000	HTH_5
1993	RLP67543.1	1032480.MLP_37310	1.76e-264	736.0	COG4974@1|root,COG4974@2|Bacteria,2GNKJ@201174|Actinobacteria,4DQU4@85009|Propionibacteriales	Belongs to the 'phage' integrase family	-	-	-	-	-	Phage_int_SAM_1
1993	RLP67544.1	1032480.MLP_37300	2.22e-67	204.0	COG3655@1|root,COG3655@2|Bacteria,2IQQJ@201174|Actinobacteria,4DS72@85009|Propionibacteriales	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	HTH_26
1993	RLP67545.1	1032480.MLP_37290	1.88e-254	698.0	COG4974@1|root,COG4974@2|Bacteria,2GNDP@201174|Actinobacteria,4DT10@85009|Propionibacteriales	Phage integrase family	-	-	ko:K03733,ko:K04763	-	ko00000,ko03036	Phage_int_SAM_1,Phage_integrase
1993	RLP67546.1	714083.JH370377_gene2063	0.0	1025.0	COG2217@1|root,COG2217@2|Bacteria,2GIRF@201174|Actinobacteria,4FMAV@85023|Microbacteriaceae	E1-E2 ATPase	cadA	-	ko:K01533,ko:K01534,ko:K12954,ko:K17686	ko01524,ko04016,map01524,map04016	ko00000,ko00001,ko01000	E1-E2_ATPase,HMA,Hydrolase
1993	RLP67547.1	1122175.ATXU01000007_gene50	1.24e-93	287.0	COG0142@1|root,COG0142@2|Bacteria,2IFAW@201174|Actinobacteria,4FMDH@85023|Microbacteriaceae	Belongs to the FPP GGPP synthase family	crtE	-	ko:K13787,ko:K13789	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	ko00000,ko00001,ko00002,ko01000,ko01006	polyprenyl_synt
1993	RLP67548.1	1122175.ATXU01000007_gene48	3.1e-86	259.0	COG1846@1|root,COG1846@2|Bacteria,2IIVB@201174|Actinobacteria,4FPX1@85023|Microbacteriaceae	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	MarR,MarR_2
1993	RLP67549.1	327277.JHAL01000001_gene1429	8.7e-215	640.0	COG2885@1|root,COG2885@2|Bacteria	chlorophyll binding	-	-	ko:K16191,ko:K20276	ko02024,map02024	ko00000,ko00001,ko02000	Big_3_2,Calx-beta,OmpA
1993	RLP67550.1	994479.GL877881_gene6350	3.43e-09	67.0	COG0457@1|root,COG2909@1|root,COG0457@2|Bacteria,COG2909@2|Bacteria,2GQ0D@201174|Actinobacteria,4E8B2@85010|Pseudonocardiales	helix_turn_helix, Lux Regulon	-	-	ko:K03556	-	ko00000,ko03000	GerE
1993	RLP67551.1	1122175.ATXU01000007_gene49	7.42e-76	232.0	COG1443@1|root,COG1443@2|Bacteria,2GM26@201174|Actinobacteria,4FNPF@85023|Microbacteriaceae	Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its highly electrophilic allylic isomer, dimethylallyl diphosphate (DMAPP)	idi	-	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	ko00000,ko00001,ko00002,ko01000	NUDIX
