key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
3261	GGL49761.1	546414.Deide_02070	1.24e-67	210.0	COG1917@1|root,COG1917@2|Bacteria	Cupin 2, conserved barrel domain protein	-	-	-	-	-	Cupin_2
3261	GGL49777.1	1123501.KB902301_gene3938	3.9e-81	241.0	COG0662@1|root,COG0662@2|Bacteria	Cupin 2, conserved barrel domain protein	-	-	-	-	-	Cupin_2
3261	GGL49785.1	1123501.KB902301_gene3939	2.75e-160	449.0	COG0625@1|root,COG0625@2|Bacteria,1MX33@1224|Proteobacteria,2TV9R@28211|Alphaproteobacteria	Outer mitochondrial membrane transport complex protein	MA20_18730	-	-	-	-	GST_C_2,GST_C_6,GST_N_4
3261	GGL49788.1	1123501.KB902301_gene3940	1.03e-150	423.0	COG0625@1|root,COG0625@2|Bacteria,1RHSK@1224|Proteobacteria,2U5GF@28211|Alphaproteobacteria	Glutathione S-transferase	yibF	-	-	-	-	GST_C_2,GST_N_3
3261	GGL49790.1	1123501.KB902301_gene3941	7.41e-163	456.0	COG1802@1|root,COG1802@2|Bacteria,1NWSI@1224|Proteobacteria,2TTXQ@28211|Alphaproteobacteria	GntR family	-	-	ko:K11475	-	ko00000,ko03000	FCD,GntR
3261	GGL49799.1	1123501.KB902301_gene3942	3.03e-163	459.0	COG1028@1|root,COG1028@2|Bacteria,1R9VK@1224|Proteobacteria,2U46M@28211|Alphaproteobacteria	KR domain	-	-	-	-	-	adh_short_C2
3261	GGL49808.1	1123501.KB902301_gene3943	1.46e-115	331.0	COG4665@1|root,COG4665@2|Bacteria,1QZUS@1224|Proteobacteria,2TZ0S@28211|Alphaproteobacteria	Tripartite ATP-independent periplasmic transporters, DctQ component	-	-	-	-	-	DctQ
3261	GGL49816.1	1123501.KB902301_gene3944	8.1e-283	776.0	COG1593@1|root,COG1593@2|Bacteria,1MU0F@1224|Proteobacteria,2TQNK@28211|Alphaproteobacteria	COG1593 TRAP-type C4-dicarboxylate transport system, large permease component	-	-	-	-	-	DctM
3261	GGL49819.1	1123501.KB902301_gene3945	1.15e-260	714.0	COG1638@1|root,COG1638@2|Bacteria,1R82X@1224|Proteobacteria,2U24X@28211|Alphaproteobacteria	Bacterial extracellular solute-binding protein, family 7	-	-	-	-	-	DctP
3261	GGL49838.1	1123501.KB902301_gene3946	3.09e-160	450.0	COG1028@1|root,COG1028@2|Bacteria,1MU73@1224|Proteobacteria,2TV6T@28211|Alphaproteobacteria	Short-chain dehydrogenase reductase SDR	-	-	ko:K00059	ko00061,ko00333,ko00780,ko01040,ko01100,ko01130,ko01212,map00061,map00333,map00780,map01040,map01100,map01130,map01212	ko00000,ko00001,ko00002,ko01000,ko01004	adh_short_C2
3261	GGL49844.1	1123501.KB902301_gene3947	9.51e-166	465.0	COG1028@1|root,COG1028@2|Bacteria,1RDD5@1224|Proteobacteria,2U9RJ@28211|Alphaproteobacteria	Short chain dehydrogenase	-	-	-	-	-	adh_short_C2
