key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1695	GHD64404.1	395965.Msil_3586	8.77e-30	108.0	COG4095@1|root,COG4095@2|Bacteria,1NFJU@1224|Proteobacteria	Psort location CytoplasmicMembrane, score	-	-	-	-	-	MtN3_slv,PQ-loop
1695	GHD64408.1	1300345.LF41_276	2.8e-83	249.0	COG3871@1|root,COG3871@2|Bacteria,1RKRY@1224|Proteobacteria,1SZR9@1236|Gammaproteobacteria,1XCXC@135614|Xanthomonadales	Pyridoxamine 5'-phosphate oxidase like	-	-	-	-	-	Pyrid_ox_like
1695	GHD64411.1	1442599.JAAN01000014_gene3513	5.61e-188	528.0	COG1236@1|root,COG1236@2|Bacteria,1MV7U@1224|Proteobacteria,1RYA5@1236|Gammaproteobacteria,1X4G0@135614|Xanthomonadales	mRNA 3'-end processing factor	-	-	ko:K07577	-	ko00000	-
1695	GHD64415.1	1121013.P873_05735	7.45e-287	798.0	COG1793@1|root,COG1793@2|Bacteria,1MV3S@1224|Proteobacteria,1RY5I@1236|Gammaproteobacteria,1X3ZC@135614|Xanthomonadales	Catalyzes the ATP-dependent formation of a phosphodiester at the site of a single strand break in duplex DNA	-	-	ko:K10747	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	ko00000,ko00001,ko01000,ko03032,ko03400	DNA_ligase_A_C,DNA_ligase_A_M,DNA_ligase_A_N
1695	GHD64419.1	1205753.A989_15537	0.0	1100.0	COG1201@1|root,COG1201@2|Bacteria,1MUSW@1224|Proteobacteria,1RWZA@1236|Gammaproteobacteria,1X2ZY@135614|Xanthomonadales	DEAD DEAH box helicase	lhr2	-	ko:K03724	-	ko00000,ko01000,ko03400	DEAD,DEAD_assoc,Helicase_C
1695	GHD64423.1	935863.AWZR01000004_gene424	7.28e-78	239.0	COG1407@1|root,COG1407@2|Bacteria,1RC5G@1224|Proteobacteria,1SCIW@1236|Gammaproteobacteria,1X5YY@135614|Xanthomonadales	Phosphoesterase	-	-	ko:K06953	-	ko00000	Metallophos
1695	GHD64427.1	1211114.ALIP01000006_gene937	1.43e-133	392.0	COG1940@1|root,COG1940@2|Bacteria,1MVCI@1224|Proteobacteria	carbohydrate kinase activity	MA20_44035	-	-	-	-	ROK
1695	GHD64430.1	1211114.ALIP01000105_gene1703	1.06e-294	820.0	COG4805@1|root,COG4805@2|Bacteria,1MUBX@1224|Proteobacteria,1RMT7@1236|Gammaproteobacteria,1X4HY@135614|Xanthomonadales	protein conserved in bacteria	-	-	-	-	-	DUF885
1695	GHD64433.1	264462.Bd2250	3.99e-22	95.5	COG2823@1|root,COG2823@2|Bacteria,1N1R4@1224|Proteobacteria,431AA@68525|delta/epsilon subdivisions,2MUAF@213481|Bdellovibrionales,2WWQG@28221|Deltaproteobacteria	BON domain	-	-	-	-	-	BON
1695	GHD64437.1	340.xcc-b100_2987	1.76e-61	202.0	29I0I@1|root,304XM@2|Bacteria,1QR68@1224|Proteobacteria,1RU0T@1236|Gammaproteobacteria,1X7Q5@135614|Xanthomonadales	-	-	-	-	-	-	-
1695	GHD64441.1	1211114.ALIP01000077_gene2959	4.31e-50	164.0	COG0859@1|root,COG0859@2|Bacteria,1MZGQ@1224|Proteobacteria,1S7TT@1236|Gammaproteobacteria,1X734@135614|Xanthomonadales	PFAM glycosyl transferase family 9	-	-	-	-	-	-
1695	GHD64445.1	1500893.JQNB01000001_gene1372	2.72e-223	623.0	COG4277@1|root,COG4277@2|Bacteria,1MVCV@1224|Proteobacteria,1RY4T@1236|Gammaproteobacteria,1X5TQ@135614|Xanthomonadales	Elongator protein 3, MiaB family, Radical SAM	-	-	-	-	-	Radical_SAM
1695	GHD64449.1	1500893.JQNB01000001_gene1373	2.07e-188	541.0	COG1573@1|root,COG1573@2|Bacteria,1MW8T@1224|Proteobacteria,1RXYR@1236|Gammaproteobacteria,1X3MT@135614|Xanthomonadales	dna polymerase	-	-	ko:K21929	ko03410,map03410	ko00000,ko00001,ko01000,ko03400	DUF4130,UDG
1695	GHD64453.1	543728.Vapar_5736	2.99e-98	286.0	COG3865@1|root,COG3865@2|Bacteria,1N7IY@1224|Proteobacteria,2VKXG@28216|Betaproteobacteria,4AAWW@80864|Comamonadaceae	3-demethylubiquinone-9 3-methyltransferase	-	-	ko:K00568	ko00130,ko01100,ko01110,map00130,map01100,map01110	ko00000,ko00001,ko00002,ko01000	3-dmu-9_3-mt
1695	GHD64464.1	913325.N799_01100	1.57e-15	76.3	COG1502@1|root,COG1502@2|Bacteria,1Q5N5@1224|Proteobacteria,1RYW1@1236|Gammaproteobacteria	PLD-like domain	-	-	-	-	-	PLDc_2
1695	GHD64468.1	1163408.UU9_16466	1.23e-39	147.0	COG1787@1|root,COG1787@2|Bacteria,1RAHG@1224|Proteobacteria,1RYIV@1236|Gammaproteobacteria,1X6AQ@135614|Xanthomonadales	Restriction endonuclease	-	-	ko:K07448	-	ko00000,ko02048	Mrr_cat,zf-C4_Topoisom
1695	GHD64472.1	1385515.N791_00255	1.96e-46	155.0	COG0454@1|root,COG0456@2|Bacteria,1N98J@1224|Proteobacteria,1S9E3@1236|Gammaproteobacteria	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
1695	GHD64476.1	1121013.P873_11525	3.6e-209	585.0	COG2267@1|root,COG2267@2|Bacteria,1PB1R@1224|Proteobacteria,1S6EX@1236|Gammaproteobacteria,1X3RI@135614|Xanthomonadales	Serine aminopeptidase, S33	-	-	-	-	-	Hydrolase_4
1695	GHD64480.1	1122185.N792_09720	4.59e-64	197.0	COG0239@1|root,COG0239@2|Bacteria,1MZNH@1224|Proteobacteria,1SWYN@1236|Gammaproteobacteria,1X8Q4@135614|Xanthomonadales	Important for reducing fluoride concentration in the cell, thus reducing its toxicity	crcB	-	ko:K06199	-	ko00000,ko02000	CRCB
1695	GHD64484.1	1205753.A989_00930	0.0	1325.0	COG0178@1|root,COG0178@2|Bacteria,1MX79@1224|Proteobacteria,1RYSZ@1236|Gammaproteobacteria,1X3A3@135614|Xanthomonadales	excinuclease ABC subunit A	uvrA2	-	ko:K03701	ko03420,map03420	ko00000,ko00001,ko03400	ABC_tran
1695	GHD64488.1	1123377.AUIV01000008_gene1410	4.34e-147	431.0	COG1697@1|root,COG1697@2|Bacteria,1R5X8@1224|Proteobacteria,1SHXJ@1236|Gammaproteobacteria,1X5QZ@135614|Xanthomonadales	Uncharacterized protein conserved in bacteria C-term(DUF2220)	-	-	-	-	-	DUF2220,DUF3322
1695	GHD64492.1	1442599.JAAN01000010_gene261	0.0	1442.0	COG4913@1|root,COG4913@2|Bacteria,1N16Z@1224|Proteobacteria,1RYVF@1236|Gammaproteobacteria,1X4YI@135614|Xanthomonadales	DNA replication and repair protein RecF	-	-	-	-	-	AAA_29,SbcCD_C
1695	GHD64496.1	1211114.ALIP01000100_gene1663	1.37e-110	323.0	2EEZY@1|root,338T2@2|Bacteria,1NBPS@1224|Proteobacteria,1T146@1236|Gammaproteobacteria,1X5TR@135614|Xanthomonadales	Domain of unknown function (DUF4194)	-	-	-	-	-	DUF4194
1695	GHD64500.1	1442599.JAAN01000010_gene259	3.28e-252	705.0	28KKP@1|root,2ZA5F@2|Bacteria,1PCB9@1224|Proteobacteria,1RPVV@1236|Gammaproteobacteria,1X58M@135614|Xanthomonadales	-	-	-	-	-	-	-
1695	GHD64504.1	1552758.NC00_12040	1.28e-27	101.0	2EGU9@1|root,33AKF@2|Bacteria,1NJPN@1224|Proteobacteria,1SUIX@1236|Gammaproteobacteria,1XBD0@135614|Xanthomonadales	Putative addiction module component	-	-	-	-	-	Unstab_antitox
1695	GHD64508.1	1385517.N800_08965	2.87e-79	243.0	COG1974@1|root,COG1974@2|Bacteria,1MW80@1224|Proteobacteria,1RMXF@1236|Gammaproteobacteria,1X49I@135614|Xanthomonadales	Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair	lexA	-	ko:K01356	-	ko00000,ko00002,ko01000,ko01002,ko03400	LexA_DNA_bind,Peptidase_S24
1695	GHD64512.1	935567.JAES01000047_gene1163	1.35e-92	278.0	COG4544@1|root,COG4544@2|Bacteria,1MZQU@1224|Proteobacteria,1S9RP@1236|Gammaproteobacteria,1X6M1@135614|Xanthomonadales	Component of the SOS system and an inhibitor of cell division. Accumulation of SulA causes rapid cessation of cell division and the appearance of long, non-septate filaments. In the presence of GTP, binds a polymerization-competent form of FtsZ in a 1 1 ratio, thus inhibiting FtsZ polymerization and therefore preventing it from participating in the assembly of the Z ring. This mechanism prevents the premature segregation of damaged DNA to daughter cells during cell division	-	-	ko:K13053	-	ko00000,ko03036	-
1695	GHD64516.1	935863.AWZR01000006_gene1306	3.97e-248	692.0	COG0389@1|root,COG0389@2|Bacteria,1MU5X@1224|Proteobacteria,1S28B@1236|Gammaproteobacteria,1X53G@135614|Xanthomonadales	Nucleotidyltransferase DNA polymerase involved in DNA repair	-	-	ko:K14161	-	ko00000,ko03400	IMS
1695	GHD64520.1	935567.JAES01000047_gene1161	0.0	1489.0	COG0587@1|root,COG0587@2|Bacteria,1MUE4@1224|Proteobacteria,1RQA8@1236|Gammaproteobacteria,1X3V7@135614|Xanthomonadales	DNA polymerase involved in damage-induced mutagenesis and translesion synthesis (TLS). It is not the major replicative DNA polymerase	dnaE2	-	ko:K14162	-	ko00000,ko01000,ko03400	DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon
1695	GHD64524.1	1442599.JAAN01000032_gene1476	2.28e-132	390.0	COG3904@1|root,COG3904@2|Bacteria,1NE1T@1224|Proteobacteria,1SIKR@1236|Gammaproteobacteria,1X4SD@135614|Xanthomonadales	periplasmic protein	-	-	-	-	-	-
1695	GHD64528.1	935863.AWZR01000005_gene2145	0.0	943.0	COG1132@1|root,COG1132@2|Bacteria,1MUBM@1224|Proteobacteria,1RMUR@1236|Gammaproteobacteria,1X4E6@135614|Xanthomonadales	ABC-type multidrug transport system ATPase and permease	bapA	-	ko:K18893	ko02010,map02010	ko00000,ko00001,ko02000	ABC_membrane,ABC_tran
1695	GHD64533.1	935863.AWZR01000005_gene2148	1.45e-196	570.0	COG4907@1|root,COG4907@2|Bacteria,1MXPY@1224|Proteobacteria,1RQUG@1236|Gammaproteobacteria,1X59Q@135614|Xanthomonadales	Predicted membrane protein (DUF2207)	-	-	-	-	-	DUF2207
1695	GHD64537.1	1123377.AUIV01000020_gene2478	3.78e-74	228.0	COG1704@1|root,COG1704@2|Bacteria,1MVH0@1224|Proteobacteria,1RP1N@1236|Gammaproteobacteria,1X6M0@135614|Xanthomonadales	LemA family	-	-	-	-	-	LemA
1695	GHD64541.1	666685.R2APBS1_1388	2.44e-30	109.0	COG2501@1|root,COG2501@2|Bacteria,1N7NW@1224|Proteobacteria,1SCJU@1236|Gammaproteobacteria,1X879@135614|Xanthomonadales	RNA-binding protein	-	-	ko:K14761	-	ko00000,ko03009	S4_2
1695	GHD64545.1	1552758.NC00_12875	1.77e-49	161.0	COG3686@1|root,COG3686@2|Bacteria,1N00R@1224|Proteobacteria,1S7JA@1236|Gammaproteobacteria,1X7NQ@135614|Xanthomonadales	membrane	-	-	-	-	-	MAPEG
1695	GHD64549.1	935567.JAES01000006_gene350	2.77e-27	106.0	COG1595@1|root,COG1595@2|Bacteria,1RB1Q@1224|Proteobacteria,1S336@1236|Gammaproteobacteria,1X752@135614|Xanthomonadales	Belongs to the sigma-70 factor family. ECF subfamily	rpoE5	-	ko:K03088	-	ko00000,ko03021	Sigma70_r2,Sigma70_r4_2
1695	GHD64553.1	84531.JMTZ01000022_gene4154	1.29e-19	89.0	COG3267@1|root,COG3267@2|Bacteria,1NIIA@1224|Proteobacteria,1T2HS@1236|Gammaproteobacteria,1X897@135614|Xanthomonadales	Type II secretion system protein B	-	-	-	-	-	T2SSB
1695	GHD64558.1	84531.JMTZ01000022_gene4155	2.52e-188	547.0	COG3267@1|root,COG3267@2|Bacteria,1MU3G@1224|Proteobacteria,1RMI0@1236|Gammaproteobacteria,1X4ZI@135614|Xanthomonadales	AAA domain	-	-	ko:K02450	-	ko00000,ko00002,ko02044	AAA_22,PG_binding_1
1695	GHD64562.1	935863.AWZR01000005_gene2151	6.01e-153	437.0	COG0697@1|root,COG0697@2|Bacteria,1N4MD@1224|Proteobacteria,1SZQ5@1236|Gammaproteobacteria,1X4YA@135614|Xanthomonadales	Permeases of the drug metabolite transporter (DMT) superfamily	-	-	-	-	-	EamA
1695	GHD64565.1	1123377.AUIV01000020_gene2481	3.84e-142	407.0	COG1801@1|root,COG1801@2|Bacteria,1MU7F@1224|Proteobacteria,1RYRW@1236|Gammaproteobacteria,1X4IY@135614|Xanthomonadales	Protein of unknown function DUF72	-	-	-	-	-	DUF72
1695	GHD64569.1	935567.JAES01000012_gene957	4.39e-76	230.0	COG2764@1|root,COG2764@2|Bacteria,1RM10@1224|Proteobacteria,1SYKJ@1236|Gammaproteobacteria,1X6WT@135614|Xanthomonadales	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	-	-	-	-	-	Glyoxalase
1695	GHD64573.1	1385517.N800_12075	3.84e-251	705.0	COG1680@1|root,COG1680@2|Bacteria,1MVZN@1224|Proteobacteria,1RP0R@1236|Gammaproteobacteria,1X55T@135614|Xanthomonadales	Beta-lactamase	ampC2	-	-	-	-	Beta-lactamase,DUF3471
