key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2750	OOE78244.1	55601.VANGNB10_cI1336	6.15e-119	369.0	COG1204@1|root,COG1204@2|Bacteria,1PDSY@1224|Proteobacteria,1RVKU@1236|Gammaproteobacteria,1Y1Z4@135623|Vibrionales	helicase superfamily c-terminal domain	-	-	-	-	-	DEAD
2750	OOE78328.1	1190606.AJYG01000004_gene817	1.74e-160	456.0	COG0583@1|root,COG0583@2|Bacteria,1MVA1@1224|Proteobacteria,1RPAJ@1236|Gammaproteobacteria,1XSIX@135623|Vibrionales	Transcriptional regulator	-	-	ko:K04761	ko02026,map02026	ko00000,ko00001,ko03000	HTH_1,LysR_substrate
2750	OOE78342.1	1094715.CM001373_gene380	1.29e-35	144.0	COG0763@1|root,COG0763@2|Bacteria,1QYVV@1224|Proteobacteria	Condensation of UDP-2,3-diacylglucosamine and 2,3- diacylglucosamine-1-phosphate to form lipid A disaccharide, a precursor of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell	-	-	-	-	-	-
2750	OOE78404.1	523791.Kkor_2178	1.57e-84	259.0	2ENZN@1|root,32N3M@2|Bacteria,1Q8N6@1224|Proteobacteria,1RU3M@1236|Gammaproteobacteria,1XQJ4@135619|Oceanospirillales	-	-	-	-	-	-	-
2750	OOE78425.1	298386.PBPRB1199	1.81e-199	560.0	COG5433@1|root,COG5433@2|Bacteria,1MXB5@1224|Proteobacteria,1RSAV@1236|Gammaproteobacteria,1XZ6X@135623|Vibrionales	Transposase DDE domain	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_assoc
2750	OOE78510.1	672.VV93_v1c42730	2.3e-60	191.0	COG3658@1|root,COG3658@2|Bacteria,1RB03@1224|Proteobacteria,1S9SA@1236|Gammaproteobacteria,1XVCJ@135623|Vibrionales	Prokaryotic cytochrome b561	-	-	-	-	-	Ni_hydr_CYTB
2750	OOE78511.1	672.VV93_v1c42720	6.7e-178	516.0	COG2194@1|root,COG2194@2|Bacteria,1MWS7@1224|Proteobacteria,1RMNG@1236|Gammaproteobacteria,1XSQM@135623|Vibrionales	membrane-associated, metal-dependent hydrolase	-	-	ko:K03760	ko01503,map01503	ko00000,ko00001,ko00002,ko01000,ko01005	DUF1705,Sulfatase
2750	OOE78545.1	1190606.AJYG01000181_gene1852	1.01e-30	126.0	COG3501@1|root,COG3501@2|Bacteria,1MU7Q@1224|Proteobacteria,1RMZS@1236|Gammaproteobacteria,1XUHW@135623|Vibrionales	protein conserved in bacteria	vgrG1	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0006464,GO:0006807,GO:0006996,GO:0007010,GO:0007015,GO:0008144,GO:0008150,GO:0008152,GO:0008154,GO:0009405,GO:0009987,GO:0016043,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018149,GO:0018153,GO:0018193,GO:0018199,GO:0018205,GO:0018262,GO:0018995,GO:0019538,GO:0022411,GO:0030029,GO:0030036,GO:0030042,GO:0030430,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0033643,GO:0033646,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0043624,GO:0043656,GO:0043657,GO:0043933,GO:0044215,GO:0044216,GO:0044217,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044419,GO:0046872,GO:0051261,GO:0051704,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:0097435,GO:1901265,GO:1901363,GO:1901564	ko:K11904	ko03070,map03070	ko00000,ko00001,ko00002,ko02044	PG_binding_1,Phage_GPD
2750	OOE78546.1	945543.VIBR0546_10234	2.13e-27	108.0	2FIJ0@1|root,34AB1@2|Bacteria,1P1XM@1224|Proteobacteria,1SSFE@1236|Gammaproteobacteria,1XZ45@135623|Vibrionales	-	-	-	-	-	-	DUF4123
2750	OOE78547.1	945543.VIBR0546_10229	2.27e-156	505.0	COG1388@1|root,COG1388@2|Bacteria,1PIJ7@1224|Proteobacteria,1THMR@1236|Gammaproteobacteria,1XWQS@135623|Vibrionales	LysM domain	-	-	-	-	-	LysM
2750	OOE78548.1	870967.VIS19158_11074	2.08e-52	182.0	COG0790@1|root,COG0790@2|Bacteria,1QJFM@1224|Proteobacteria,1THF1@1236|Gammaproteobacteria,1XV7J@135623|Vibrionales	FOG TPR repeat	-	-	-	-	-	-
2750	OOE78628.1	1190606.AJYG01000181_gene1852	2.62e-97	308.0	COG3501@1|root,COG3501@2|Bacteria,1MU7Q@1224|Proteobacteria,1RMZS@1236|Gammaproteobacteria,1XUHW@135623|Vibrionales	protein conserved in bacteria	vgrG1	GO:0000166,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0006464,GO:0006807,GO:0006996,GO:0007010,GO:0007015,GO:0008144,GO:0008150,GO:0008152,GO:0008154,GO:0009405,GO:0009987,GO:0016043,GO:0016874,GO:0016879,GO:0016881,GO:0017076,GO:0018149,GO:0018153,GO:0018193,GO:0018199,GO:0018205,GO:0018262,GO:0018995,GO:0019538,GO:0022411,GO:0030029,GO:0030036,GO:0030042,GO:0030430,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032984,GO:0033643,GO:0033646,GO:0035639,GO:0036094,GO:0036211,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0043624,GO:0043656,GO:0043657,GO:0043933,GO:0044215,GO:0044216,GO:0044217,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044419,GO:0046872,GO:0051261,GO:0051704,GO:0071704,GO:0071840,GO:0097159,GO:0097367,GO:0097435,GO:1901265,GO:1901363,GO:1901564	ko:K11904	ko03070,map03070	ko00000,ko00001,ko00002,ko02044	PG_binding_1,Phage_GPD
2750	OOE78629.1	1056512.D515_04725	1.47e-14	75.1	2AWSA@1|root,31NPB@2|Bacteria,1QKDW@1224|Proteobacteria,1TIHT@1236|Gammaproteobacteria,1XZ5J@135623|Vibrionales	Domain of unknown function (DUF4123)	-	-	-	-	-	DUF4123
2750	OOE78630.1	701176.VIBRN418_16143	2.6e-275	818.0	COG1388@1|root,COG1388@2|Bacteria,1PIJ7@1224|Proteobacteria,1THMR@1236|Gammaproteobacteria,1XWQS@135623|Vibrionales	LysM domain	-	-	-	-	-	-
2750	OOE78670.1	1448139.AI20_05570	6.52e-175	528.0	2DBQZ@1|root,2ZAHJ@2|Bacteria,1MXQ6@1224|Proteobacteria,1SJSR@1236|Gammaproteobacteria	-	-	-	-	-	-	DNA_pol_B_2
2750	OOE78672.1	1448139.AI20_05570	7.27e-81	269.0	2DBQZ@1|root,2ZAHJ@2|Bacteria,1MXQ6@1224|Proteobacteria,1SJSR@1236|Gammaproteobacteria	-	-	-	-	-	-	DNA_pol_B_2
2750	OOE78673.1	674977.VMC_02970	2.77e-29	111.0	2CH9Z@1|root,33CEH@2|Bacteria,1NH42@1224|Proteobacteria,1SGC4@1236|Gammaproteobacteria,1XXNR@135623|Vibrionales	-	-	-	-	-	-	-
2750	OOE78754.1	1248232.BANQ01000014_gene1493	2.45e-47	157.0	COG0724@1|root,COG0724@2|Bacteria,1N0P8@1224|Proteobacteria,1S987@1236|Gammaproteobacteria,1XWU8@135623|Vibrionales	COG0724 RNA-binding proteins (RRM domain)	-	-	-	-	-	RRM_1
2750	OOE78755.1	1190606.AJYG01000209_gene304	2.6e-85	263.0	COG0796@1|root,COG0796@2|Bacteria,1NAI2@1224|Proteobacteria,1RPU9@1236|Gammaproteobacteria,1XTNA@135623|Vibrionales	Provides the (R)-glutamate required for cell wall biosynthesis	murI	GO:0000270,GO:0003674,GO:0003824,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0008150,GO:0008152,GO:0008881,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016853,GO:0016854,GO:0016855,GO:0030203,GO:0034645,GO:0036361,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0047661,GO:0070589,GO:0071554,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	ko:K01776	ko00471,ko01100,map00471,map01100	ko00000,ko00001,ko01000,ko01011	Asp_Glu_race
2750	OOE78756.1	94122.Shewana3_3472	3.41e-180	533.0	COG4206@1|root,COG4206@2|Bacteria,1MW63@1224|Proteobacteria,1RMFJ@1236|Gammaproteobacteria,2QAKB@267890|Shewanellaceae	TonB-dependent receptor	-	-	ko:K02014,ko:K16092	-	ko00000,ko02000	Plug,TonB_dep_Rec
2750	OOE78757.1	675814.VIC_000153	1.81e-214	598.0	COG2265@1|root,COG2265@2|Bacteria,1MY45@1224|Proteobacteria,1RN2B@1236|Gammaproteobacteria,1XSB1@135623|Vibrionales	Dual-specificity methyltransferase that catalyzes the formation of 5-methyluridine at position 54 (m5U54) in all tRNAs, and that of position 341 (m5U341) in tmRNA (transfer-mRNA)	trmA	GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:1901360	ko:K00557	-	ko00000,ko01000,ko03016	tRNA_U5-meth_tr
2750	OOE78806.1	1190606.AJYG01000102_gene1235	0.0	1421.0	COG0542@1|root,COG0542@2|Bacteria,1MURH@1224|Proteobacteria,1RN55@1236|Gammaproteobacteria,1XSEU@135623|Vibrionales	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE	clpB	GO:0003674,GO:0003824,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:0140096,GO:1901564	ko:K03695	ko04213,map04213	ko00000,ko00001,ko03110	AAA,AAA_2,ClpB_D2-small,Clp_N
2750	OOE78807.1	491952.Mar181_0693	1.83e-93	281.0	COG1496@1|root,COG1496@2|Bacteria,1MW2H@1224|Proteobacteria,1RNV4@1236|Gammaproteobacteria,1XJ9Q@135619|Oceanospirillales	Belongs to the multicopper oxidase YfiH RL5 family	-	-	ko:K05810	-	ko00000,ko01000	Cu-oxidase_4
2750	OOE78808.1	1056512.D515_02455	2.56e-183	515.0	COG0564@1|root,COG0564@2|Bacteria,1MUBN@1224|Proteobacteria,1RN7F@1236|Gammaproteobacteria,1XSYP@135623|Vibrionales	Responsible for synthesis of pseudouridine from uracil	rluD	GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	ko:K06180	-	ko00000,ko01000,ko03009	PseudoU_synth_2,S4
