key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1872	BBB89368.1	1123288.SOV_5c00850	8.3e-121	351.0	COG0500@1|root,COG2226@2|Bacteria,1UY28@1239|Firmicutes,4H4UI@909932|Negativicutes	ubiE/COQ5 methyltransferase family	-	-	-	-	-	Methyltransf_11,Methyltransf_31
1872	BBB89369.1	1122947.FR7_1846	0.0	993.0	COG4774@1|root,COG4774@2|Bacteria,1V2K2@1239|Firmicutes,4H428@909932|Negativicutes	TonB-dependent siderophore receptor	fcuA	-	ko:K02014	-	ko00000,ko02000	Plug,TonB_dep_Rec
1872	BBB89370.1	485916.Dtox_0351	2.78e-244	688.0	COG0747@1|root,COG0747@2|Bacteria,1TQ6S@1239|Firmicutes,248A3@186801|Clostridia,263FA@186807|Peptococcaceae	TIGRFAM Nickel ABC transporter, periplasmic	nikA	-	ko:K02035,ko:K15584	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	SBP_bac_5
1872	BBB89371.1	1122947.FR7_1846	0.0	963.0	COG4774@1|root,COG4774@2|Bacteria,1V2K2@1239|Firmicutes,4H428@909932|Negativicutes	TonB-dependent siderophore receptor	fcuA	-	ko:K02014	-	ko00000,ko02000	Plug,TonB_dep_Rec
1872	BBB89372.1	1122917.KB899674_gene278	6.41e-191	539.0	COG0031@1|root,COG0031@2|Bacteria,1V29Z@1239|Firmicutes,4IQD9@91061|Bacilli,271GP@186822|Paenibacillaceae	Pyridoxal-phosphate dependent enzyme	-	-	ko:K21949	-	ko00000,ko01000	PALP
1872	BBB89373.1	658086.HMPREF0994_05497	1.54e-149	436.0	COG2270@1|root,COG2270@2|Bacteria	Major facilitator Superfamily	-	-	ko:K08162,ko:K08226,ko:K16211	-	ko00000,ko02000	MFS_1,PUCC
1872	BBB89374.1	1122917.KB899674_gene273	5.25e-117	343.0	COG2263@1|root,COG2263@2|Bacteria	DNA repair	-	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016741,GO:0032259,GO:0034641,GO:0036260,GO:0036261,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071164,GO:0071704,GO:0090304,GO:0140098,GO:1901360	-	-	-	Methyltransf_25,Methyltransf_31
1872	BBB89375.1	1122917.KB899674_gene272	1.67e-112	332.0	COG2014@1|root,COG2014@2|Bacteria	Putative heavy-metal chelation	-	-	-	-	-	DUF364
1872	BBB89376.1	1122917.KB899674_gene271	3.59e-204	576.0	COG2232@1|root,COG2232@2|Bacteria,1UITA@1239|Firmicutes,4ISS9@91061|Bacilli	ATP-grasp domain	-	-	-	-	-	ATP-grasp_4
1872	BBB89377.1	1227360.C176_19584	1.64e-94	286.0	COG4608@1|root,COG4608@2|Bacteria,1UY1G@1239|Firmicutes,4HBWF@91061|Bacilli,26EZ9@186818|Planococcaceae	ATPases associated with a variety of cellular activities	nikE	-	ko:K10824	ko02010,map02010	ko00000,ko00001,ko00002,ko01000,ko02000	ABC_tran
1872	BBB89378.1	1132442.KB889752_gene1102	4.89e-87	268.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,4HA4E@91061|Bacilli,1ZB72@1386|Bacillus	Belongs to the ABC transporter superfamily	-	-	ko:K02031,ko:K15587	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko01000,ko02000	ABC_tran,oligo_HPY
1872	BBB89379.1	485916.Dtox_0349	1.04e-114	338.0	COG1173@1|root,COG1173@2|Bacteria,1TP4R@1239|Firmicutes,2489T@186801|Clostridia,261YA@186807|Peptococcaceae	PFAM binding-protein-dependent transport systems inner membrane component	-	-	ko:K02034,ko:K15586	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	BPD_transp_1,OppC_N
1872	BBB89380.1	485916.Dtox_0350	1.51e-138	401.0	COG0601@1|root,COG0601@2|Bacteria,1TP1S@1239|Firmicutes,247IP@186801|Clostridia,260KR@186807|Peptococcaceae	PFAM Binding-protein-dependent transport system inner membrane component	-	-	ko:K02033,ko:K15585	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	BPD_transp_1
1872	BBB89381.1	485916.Dtox_0351	6.43e-243	684.0	COG0747@1|root,COG0747@2|Bacteria,1TQ6S@1239|Firmicutes,248A3@186801|Clostridia,263FA@186807|Peptococcaceae	TIGRFAM Nickel ABC transporter, periplasmic	nikA	-	ko:K02035,ko:K15584	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	SBP_bac_5
1872	BBB89382.1	883081.HMPREF9698_01473	1.62e-06	50.1	2FH8H@1|root,3492V@2|Bacteria,1VYTX@1239|Firmicutes,4HZ8G@91061|Bacilli,27HMF@186828|Carnobacteriaceae	-	-	-	-	-	-	-
1872	BBB89383.1	580327.Tthe_1878	8.18e-34	121.0	COG1598@1|root,COG1598@2|Bacteria,1VAKM@1239|Firmicutes,24K5X@186801|Clostridia,42J54@68295|Thermoanaerobacterales	HicB_like antitoxin of bacterial toxin-antitoxin system	-	-	ko:K18843	-	ko00000,ko02048	HicB_lk_antitox
1872	BBB89384.1	349161.Dred_2427	6.27e-10	57.4	2CM8T@1|root,335B3@2|Bacteria,1VI6P@1239|Firmicutes,25HP2@186801|Clostridia,267IE@186807|Peptococcaceae	-	-	-	-	-	-	HicA_toxin
1872	BBB89385.1	768710.DesyoDRAFT_2652	7.77e-41	135.0	COG2002@1|root,COG2002@2|Bacteria,1TW7N@1239|Firmicutes,2522D@186801|Clostridia,265QS@186807|Peptococcaceae	TIGRFAM looped-hinge helix DNA binding domain, AbrB family	-	-	-	-	-	MazE_antitoxin
1872	BBB89386.1	1123288.SOV_1c00470	4.48e-112	325.0	COG2191@1|root,COG2191@2|Bacteria,1UZ0V@1239|Firmicutes,4H6U6@909932|Negativicutes	FmdE, Molybdenum formylmethanofuran dehydrogenase operon	-	-	-	-	-	FmdE,zf-dskA_traR
1872	BBB89387.1	1123288.SOV_4c04940	2.11e-76	234.0	COG0500@1|root,COG2226@2|Bacteria,1V6EF@1239|Firmicutes,4H8UR@909932|Negativicutes	Mycolic acid cyclopropane synthetase	-	-	-	-	-	-
1872	BBB89388.1	1123288.SOV_3c07150	9.05e-61	197.0	COG2344@1|root,COG2344@2|Bacteria,1TSMR@1239|Firmicutes,4H2H2@909932|Negativicutes	Modulates transcription in response to changes in cellular NADH NAD( ) redox state	rex	-	ko:K01926	-	ko00000,ko03000	CoA_binding,Put_DNA-bind_N
1872	BBB89391.1	1123288.SOV_4c04890	1.43e-51	172.0	COG0614@1|root,COG0614@2|Bacteria,1UNE3@1239|Firmicutes,4H81A@909932|Negativicutes	Periplasmic binding protein	-	-	-	-	-	Peripla_BP_2
1872	BBB89392.1	1123288.SOV_4c04890	2.8e-111	331.0	COG0614@1|root,COG0614@2|Bacteria,1UNE3@1239|Firmicutes,4H81A@909932|Negativicutes	Periplasmic binding protein	-	-	-	-	-	Peripla_BP_2
1872	BBB89393.1	1123288.SOV_4c04900	2.93e-150	426.0	COG1120@1|root,COG1120@2|Bacteria,1TP2Q@1239|Firmicutes,4H36J@909932|Negativicutes	ABC transporter, ATP-binding protein	-	-	-	-	-	ABC_tran
1872	BBB89394.1	1123288.SOV_4c04910	1.51e-205	575.0	COG0609@1|root,COG0609@2|Bacteria,1TPX6@1239|Firmicutes,4H2SV@909932|Negativicutes	Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily	-	-	ko:K02015	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	FecCD
1872	BBB89395.1	2325.TKV_c05110	0.0	2025.0	COG1429@1|root,COG1429@2|Bacteria,1TRGA@1239|Firmicutes,24BG0@186801|Clostridia,42FAU@68295|Thermoanaerobacterales	CobN/Magnesium Chelatase	-	-	ko:K02230	ko00860,ko01100,map00860,map01100	ko00000,ko00001,ko01000	CobN-Mg_chel
1872	BBB89396.1	1123288.SOV_4c05470	2.79e-120	346.0	COG2082@1|root,COG2082@2|Bacteria,1V1SX@1239|Firmicutes,4H2W3@909932|Negativicutes	Precorrin-8X methylmutase	cobH	-	ko:K06042	ko00860,ko01100,map00860,map01100	ko00000,ko00001,ko01000	CbiC
1872	BBB89397.1	1123288.SOV_4c04920	0.0	1006.0	COG1629@1|root,COG4771@2|Bacteria,1VUVU@1239|Firmicutes,4H97K@909932|Negativicutes	TonB dependent receptor	-	-	-	-	-	Plug,TonB_dep_Rec
1872	BBB89398.1	1123288.SOV_4c04930	9.92e-268	773.0	COG1429@1|root,COG1429@2|Bacteria,1TRGA@1239|Firmicutes,4H2A0@909932|Negativicutes	cobaltochelatase CobN subunit	-	-	-	-	-	CobN-Mg_chel
1872	BBB89399.1	1123288.SOV_4c04930	0.0	971.0	COG1429@1|root,COG1429@2|Bacteria,1TRGA@1239|Firmicutes,4H2A0@909932|Negativicutes	cobaltochelatase CobN subunit	-	-	-	-	-	CobN-Mg_chel
1872	BBB89400.1	1009370.ALO_17506	3.39e-97	291.0	COG0842@1|root,COG0842@2|Bacteria,1V34J@1239|Firmicutes,4H47G@909932|Negativicutes	ABC-2 type transporter	-	-	-	-	-	ABC2_membrane
1872	BBB89401.1	1009370.ALO_17501	4.88e-95	286.0	COG1131@1|root,COG1131@2|Bacteria,1TPJE@1239|Firmicutes,4H4CE@909932|Negativicutes	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
1872	BBB89402.1	1123288.SOV_4c05080	0.0	1337.0	COG0841@1|root,COG0841@2|Bacteria,1TQ03@1239|Firmicutes,4H20U@909932|Negativicutes	Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family	-	-	-	-	-	ACR_tran
1872	BBB89403.1	1123288.SOV_4c05090	5.33e-144	422.0	COG0845@1|root,COG0845@2|Bacteria,1V2JZ@1239|Firmicutes,4H2KU@909932|Negativicutes	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	-	-	Biotin_lipoyl_2,HlyD_D23
1872	BBB89404.1	192952.MM_1999	8.15e-66	231.0	COG2319@1|root,arCOG02491@2157|Archaea,2Y8GR@28890|Euryarchaeota	PQQ-like domain	-	-	-	-	-	PQQ_2
1872	BBB89405.1	484770.UFO1_1023	1.73e-85	262.0	COG0842@1|root,COG0842@2|Bacteria,1TSWD@1239|Firmicutes,4H2RB@909932|Negativicutes	Transport permease protein	-	-	-	-	-	ABC2_membrane
1872	BBB89406.1	1123288.SOV_4c04920	1.64e-42	159.0	COG1629@1|root,COG4771@2|Bacteria,1VUVU@1239|Firmicutes,4H97K@909932|Negativicutes	TonB dependent receptor	-	-	-	-	-	Plug,TonB_dep_Rec
1872	BBB89407.1	767817.Desgi_0550	2.62e-28	111.0	COG3677@1|root,COG3677@2|Bacteria	transposition, DNA-mediated	-	-	-	-	-	-
