key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
529	KFI45190.1	1069534.LRC_05010	3.18e-44	156.0	COG3328@1|root,COG3328@2|Bacteria,1TP4C@1239|Firmicutes,4HB0P@91061|Bacilli,3FB4C@33958|Lactobacillaceae	MULE transposase domain	-	-	-	-	-	Transposase_mut
529	KFI45193.1	1688.BCUN_0733	1.79e-07	52.8	2BI2K@1|root,32C7I@2|Bacteria,2GR25@201174|Actinobacteria,4D1ID@85004|Bifidobacteriales	Bacterial mobilisation protein (MobC)	-	-	-	-	-	MobC
529	KFI45196.1	411483.FAEPRAA2165_00813	7.62e-124	374.0	COG4974@1|root,COG4974@2|Bacteria,1TQXV@1239|Firmicutes,24884@186801|Clostridia,3WHE7@541000|Ruminococcaceae	Belongs to the 'phage' integrase family	-	-	-	-	-	Phage_int_SAM_4,Phage_integrase
529	KFI45197.1	718252.FP2_13090	3.34e-73	226.0	COG0732@1|root,COG0732@2|Bacteria,1VC4Q@1239|Firmicutes,24UN7@186801|Clostridia	Type I restriction modification DNA specificity domain	-	-	ko:K01154	-	ko00000,ko01000,ko02048	Methylase_S
529	KFI45198.1	718252.FP2_13060	3.19e-84	264.0	COG0732@1|root,COG0732@2|Bacteria,1VV8H@1239|Firmicutes,25N3G@186801|Clostridia,3WPK1@541000|Ruminococcaceae	Type I restriction modification DNA specificity domain	-	-	ko:K01154	-	ko00000,ko01000,ko02048	Methylase_S
529	KFI45200.1	471855.Shel_17670	7.78e-281	777.0	COG0286@1|root,COG0286@2|Bacteria,2GKAQ@201174|Actinobacteria,4CURP@84998|Coriobacteriia	HsdM N-terminal domain	hsdM	-	ko:K03427	-	ko00000,ko01000,ko02048	HsdM_N,N6_Mtase
529	KFI45201.1	471855.Shel_17680	0.0	1399.0	COG0610@1|root,COG0610@2|Bacteria,2HI69@201174|Actinobacteria,4CVYG@84998|Coriobacteriia	Subunit R is required for both nuclease and ATPase activities, but not for modification	-	-	ko:K01153	-	ko00000,ko01000,ko02048	DUF3387,HSDR_N,ResIII
529	KFI45202.1	1111135.HMPREF1248_1022	2.27e-05	45.4	2CE92@1|root,2ZTXR@2|Bacteria,2HB3Y@201174|Actinobacteria,4CWRZ@84998|Coriobacteriia	-	-	-	-	-	-	-
529	KFI45203.1	1688.BCUN_0733	1.63e-24	97.8	2BI2K@1|root,32C7I@2|Bacteria,2GR25@201174|Actinobacteria,4D1ID@85004|Bifidobacteriales	Bacterial mobilisation protein (MobC)	-	-	-	-	-	MobC
529	KFI45205.1	398513.BBNG_01183	1.8e-261	746.0	COG0550@1|root,COG0550@2|Bacteria,2GJU7@201174|Actinobacteria,4D044@85004|Bifidobacteriales	DNA topoisomerase	-	-	ko:K03169	-	ko00000,ko01000,ko03032	Topoisom_bac,Toprim,Toprim_Crpt
529	KFI45208.1	356829.BITS_1882	9.62e-65	214.0	2B29P@1|root,31UTG@2|Bacteria,2GUFB@201174|Actinobacteria,4D1HY@85004|Bifidobacteriales	-	-	-	-	-	-	-
529	KFI45209.1	1688.BCUN_0739	7.63e-71	233.0	COG3583@1|root,COG3942@1|root,COG3583@2|Bacteria,COG3942@2|Bacteria,2I2GH@201174|Actinobacteria,4CZSM@85004|Bifidobacteriales	G5 domain protein	-	-	ko:K21688	-	ko00000	DUF348,G5,SLT
529	KFI45210.1	1394175.AWUN01000006_gene200	1.26e-08	61.2	2B5AP@1|root,31Y4U@2|Bacteria,2IF9M@201174|Actinobacteria,4D15J@85004|Bifidobacteriales	-	-	-	-	-	-	DUF4192
529	KFI45212.1	1435051.BMOU_0865	6.64e-19	95.5	29W77@1|root,30HSE@2|Bacteria,2IKED@201174|Actinobacteria,4D0WN@85004|Bifidobacteriales	-	-	-	-	-	-	-
529	KFI45214.1	1437608.BBIA_0822	4.76e-10	63.5	2A2Z4@1|root,30RDK@2|Bacteria,2IDG0@201174|Actinobacteria,4D038@85004|Bifidobacteriales	Transcription factor WhiB	-	-	ko:K18955	-	ko00000,ko03000	Whib
529	KFI45215.1	1688.BCUN_0983	5.02e-58	202.0	29W79@1|root,30HSG@2|Bacteria,2IC42@201174|Actinobacteria	Helix-turn-helix domain	-	-	-	-	-	HTH_36
529	KFI45217.1	398513.BBNG_01169	2.56e-18	79.0	2B56E@1|root,31Y0A@2|Bacteria,2H002@201174|Actinobacteria,4D1NU@85004|Bifidobacteriales	-	-	-	-	-	-	-
