key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
3267	SIR60547.1	1223543.GP2_038_00250	1.45e-261	727.0	COG3239@1|root,COG3239@2|Bacteria,2GJKF@201174|Actinobacteria,4GDG0@85026|Gordoniaceae	Fatty acid desaturase	-	-	ko:K00508	ko00591,ko01100,map00591,map01100	ko00000,ko00001,ko01000,ko01004	FA_desaturase
3267	SIR60563.1	1386969.AWTB01000048_gene3450	9.81e-206	575.0	COG1018@1|root,COG1018@2|Bacteria,2GJSW@201174|Actinobacteria,4GAS6@85026|Gordoniaceae	Oxidoreductase FAD-binding domain	-	-	-	-	-	FAD_binding_6,Fer2,NAD_binding_1
3267	SIR60587.1	1386969.AWTB01000073_gene668	3.63e-181	512.0	COG1595@1|root,COG1595@2|Bacteria,2GMRK@201174|Actinobacteria,4GCFY@85026|Gordoniaceae	Sigma-70 region 2	sigG	GO:0001101,GO:0001666,GO:0006950,GO:0008150,GO:0009415,GO:0009628,GO:0010035,GO:0036293,GO:0042221,GO:0050896,GO:0070482,GO:1901700	ko:K03088	-	ko00000,ko03021	Sigma70_r2,Sigma70_r4_2,SnoaL_2,SnoaL_4
3267	SIR60614.1	258052.JNYV01000011_gene2711	4.52e-188	534.0	COG1960@1|root,COG1960@2|Bacteria,2H7DI@201174|Actinobacteria	acyl-CoA dehydrogenase	-	-	-	-	-	Acyl-CoA_dh_2,Acyl-CoA_dh_M,Acyl-CoA_dh_N
3267	SIR60635.1	1056816.JAFQ01000004_gene4583	2.82e-242	668.0	COG2141@1|root,COG2141@2|Bacteria,2GKHN@201174|Actinobacteria,4FV3J@85025|Nocardiaceae	Luciferase-like monooxygenase	sfnG	-	ko:K17228	ko00920,map00920	ko00000,ko00001,ko01000	Bac_luciferase
3267	SIR60657.1	1223545.GS4_05_02910	2.49e-224	625.0	COG2141@1|root,COG2141@2|Bacteria,2GJ0S@201174|Actinobacteria,4GATR@85026|Gordoniaceae	Luciferase-like monooxygenase	ssuD	-	ko:K04091	ko00920,map00920	ko00000,ko00001,ko01000	Bac_luciferase
3267	SIR60673.1	1386969.AWTB01000073_gene669	8.28e-207	582.0	COG1846@1|root,COG1940@1|root,COG1846@2|Bacteria,COG1940@2|Bacteria,2GMBH@201174|Actinobacteria,4GC8Y@85026|Gordoniaceae	ROK family	tauR	-	-	-	-	HTH_24,HTH_IclR,MarR_2,ROK
3267	SIR60713.1	1108045.GORHZ_182_00280	7.21e-155	440.0	COG0842@1|root,COG0842@2|Bacteria,2GKJF@201174|Actinobacteria,4GAB3@85026|Gordoniaceae	ABC-2 type transporter	-	-	ko:K01992	-	ko00000,ko00002,ko02000	ABC2_membrane
3267	SIR60732.1	1380386.JIAW01000006_gene1254	9.54e-173	490.0	COG1131@1|root,COG1131@2|Bacteria,2GIY8@201174|Actinobacteria,233G9@1762|Mycobacteriaceae	ABC transporter	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
3267	SIR60750.1	258052.JNYV01000011_gene2718	6.44e-47	157.0	COG4148@1|root,COG4148@2|Bacteria,2I34H@201174|Actinobacteria	MerR family transcriptional regulator	-	-	-	-	-	HTH_17,MerR,TOBE
3267	SIR60771.1	1075090.GOAMR_50_00070	2.87e-105	313.0	COG0725@1|root,COG0725@2|Bacteria,2GMPF@201174|Actinobacteria,4GAPI@85026|Gordoniaceae	Bacterial extracellular solute-binding protein	modA	-	ko:K02020	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	SBP_bac_11
3267	SIR60791.1	1223545.GS4_05_01600	1.28e-129	375.0	COG4149@1|root,COG4149@2|Bacteria,2GJFB@201174|Actinobacteria,4GBSK@85026|Gordoniaceae	Binding-protein-dependent transport system inner membrane component	modB	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K02017,ko:K02018	ko02010,map02010	ko00000,ko00001,ko00002,ko01000,ko02000	ABC_tran,BPD_transp_1,TOBE
3267	SIR60808.1	1172185.KB911511_gene3239	8.88e-125	370.0	COG3842@1|root,COG3842@2|Bacteria,2H2JF@201174|Actinobacteria,4FU1Y@85025|Nocardiaceae	Belongs to the ABC transporter superfamily	modC	-	ko:K02017,ko:K02018	ko02010,map02010	ko00000,ko00001,ko00002,ko01000,ko02000	ABC_tran,TOBE
3267	SIR60828.1	1449068.JMLQ01000001_gene393	7.7e-55	178.0	COG0454@1|root,COG0456@2|Bacteria,2IFF2@201174|Actinobacteria,4G1D6@85025|Nocardiaceae	Acetyltransferase (GNAT) domain	ysnE	-	-	-	-	Acetyltransf_1
3267	SIR60850.1	1223545.GS4_11_02420	4.17e-171	486.0	COG0834@1|root,COG0834@2|Bacteria,2GJIW@201174|Actinobacteria,4GA7U@85026|Gordoniaceae	Bacterial periplasmic substrate-binding proteins	-	-	ko:K02030	-	ko00000,ko00002,ko02000	SBP_bac_3
3267	SIR60874.1	1223545.GS4_11_02430	3.25e-116	340.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4GD9Y@85026|Gordoniaceae	AAA domain, putative AbiEii toxin, Type IV TA system	-	-	ko:K02028	-	ko00000,ko00002,ko01000,ko02000	ABC_tran
