key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
81	ESK34548.1	575586.HMPREF0016_03267	4.68e-16	78.2	2AQWX@1|root,2ZYSX@2|Bacteria,1QYQR@1224|Proteobacteria,1T4TD@1236|Gammaproteobacteria,3NTSC@468|Moraxellaceae	-	-	-	-	-	-	Relaxase
81	ESK34549.1	1392540.P256_02625	4.06e-181	506.0	2AQWX@1|root,31G5F@2|Bacteria,1N36S@1224|Proteobacteria,1SBUE@1236|Gammaproteobacteria,3NMMB@468|Moraxellaceae	PFAM Relaxase mobilization nuclease family protein	-	-	-	-	-	Relaxase
81	ESK34551.1	1392540.P256_02623	3.15e-256	703.0	COG1113@1|root,COG1113@2|Bacteria,1MUPS@1224|Proteobacteria,1RP97@1236|Gammaproteobacteria,3NK55@468|Moraxellaceae	Amino acid permease	-	-	ko:K11735	-	ko00000,ko02000	AA_permease
81	ESK34663.1	1392540.P256_02622	5.64e-107	308.0	2EPZB@1|root,33HJW@2|Bacteria,1NE8S@1224|Proteobacteria,1SR3N@1236|Gammaproteobacteria	-	-	-	-	-	-	-
81	ESK34670.1	1392540.P256_00608	0.000647	42.0	COG0834@1|root,COG0834@2|Bacteria,1MV5D@1224|Proteobacteria,1RPBX@1236|Gammaproteobacteria,3NK0B@468|Moraxellaceae	Bacterial periplasmic substrate-binding proteins	gltI	GO:0003333,GO:0003674,GO:0005488,GO:0005575,GO:0005623,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006836,GO:0006855,GO:0006865,GO:0008150,GO:0015711,GO:0015740,GO:0015800,GO:0015807,GO:0015813,GO:0015849,GO:0015893,GO:0016595,GO:0016597,GO:0030288,GO:0030313,GO:0031406,GO:0031975,GO:0034220,GO:0036094,GO:0042221,GO:0042493,GO:0042597,GO:0043167,GO:0043168,GO:0043177,GO:0044464,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0070335,GO:0070778,GO:0071702,GO:0071705,GO:0098656,GO:1902475,GO:1903825,GO:1905039	ko:K10001	ko02010,ko02020,map02010,map02020	ko00000,ko00001,ko00002,ko02000	SBP_bac_3
81	ESK34673.1	1392540.P256_02615	2.95e-65	198.0	COG5527@1|root,COG5527@2|Bacteria,1RD9C@1224|Proteobacteria,1S4ZG@1236|Gammaproteobacteria,3NJHN@468|Moraxellaceae	Initiator Replication protein	-	-	-	-	-	Rep_3
81	ESK34675.1	1392540.P256_02617	1.91e-52	166.0	2CGYM@1|root,33G21@2|Bacteria,1NN5M@1224|Proteobacteria,1SUKH@1236|Gammaproteobacteria,3NNXD@468|Moraxellaceae	-	-	-	-	-	-	-
81	ESK34676.1	1392540.P256_02618	7.49e-24	90.1	COG0507@1|root,COG0507@2|Bacteria	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD	-	-	ko:K03581,ko:K07452,ko:K09384	ko03440,map03440	ko00000,ko00001,ko01000,ko02048,ko03400	AAA_19,AAA_30,DUF2075,GIY-YIG,MobA_MobL,NERD,TrwC,UvrD_C_2
81	ESK34918.1	1392540.P256_02434	5.32e-13	70.9	COG0545@1|root,COG0545@2|Bacteria	Peptidyl-prolyl cis-trans isomerase	fkpB	-	ko:K03773	-	ko00000,ko01000,ko03110	FKBP_C,FKBP_N
81	ESK34936.1	1392540.P256_02612	6.2e-103	299.0	2AZ6E@1|root,31RD7@2|Bacteria,1QNX2@1224|Proteobacteria,1TMJD@1236|Gammaproteobacteria,3NNPY@468|Moraxellaceae	Bacterial mobilisation protein (MobC)	-	-	-	-	-	MobC
81	ESK34937.1	1392540.P256_02613	2.97e-125	355.0	2AQWX@1|root,31G5F@2|Bacteria,1N36S@1224|Proteobacteria,1SBUE@1236|Gammaproteobacteria,3NMMB@468|Moraxellaceae	PFAM Relaxase mobilization nuclease family protein	-	-	-	-	-	Relaxase
81	ESK34975.1	1392540.P256_02609	9.25e-54	169.0	COG3077@1|root,COG3077@2|Bacteria,1N73E@1224|Proteobacteria,1SA1Y@1236|Gammaproteobacteria,3NTIG@468|Moraxellaceae	RelB antitoxin	-	-	ko:K07473	-	ko00000,ko02048	RelB
