key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1069	RZU28878.1	278963.ATWD01000001_gene4665	2.52e-246	701.0	COG0577@1|root,COG0577@2|Bacteria	efflux transmembrane transporter activity	-	-	-	-	-	FtsX,MacB_PCD
1069	RZU28879.1	1267533.KB906735_gene4664	5.61e-44	145.0	COG1695@1|root,COG1695@2|Bacteria,3Y5FA@57723|Acidobacteria,2JN37@204432|Acidobacteriia	Transcriptional regulator PadR-like family	-	-	-	-	-	PadR
1069	RZU28880.1	234267.Acid_0100	1.36e-08	56.6	293RY@1|root,2ZR7G@2|Bacteria,3Y953@57723|Acidobacteria	-	-	-	-	-	-	-
1069	RZU28881.1	234267.Acid_0100	3.62e-19	86.3	293RY@1|root,2ZR7G@2|Bacteria,3Y953@57723|Acidobacteria	-	-	-	-	-	-	-
1069	RZU28882.1	639030.JHVA01000001_gene2212	3.41e-62	191.0	COG1695@1|root,COG1695@2|Bacteria,3Y7Y6@57723|Acidobacteria	Transcriptional regulator PadR-like family	-	-	-	-	-	PadR
1069	RZU28883.1	639030.JHVA01000001_gene2213	0.0	1243.0	COG0577@1|root,COG0577@2|Bacteria	efflux transmembrane transporter activity	-	-	-	-	-	FtsX,MacB_PCD
1069	RZU28884.1	153496.JNAB01000037_gene471	2.11e-38	138.0	COG0457@1|root,COG0457@2|Bacteria,1NKPJ@1224|Proteobacteria,2UM7X@28211|Alphaproteobacteria	Tetratricopeptide repeat	-	-	-	-	-	-
1069	RZU28885.1	178901.AmDm5_0769	1.88e-55	180.0	COG4333@1|root,COG4333@2|Bacteria,1N19M@1224|Proteobacteria,2U5K3@28211|Alphaproteobacteria	Protein conserved in bacteria	-	-	-	-	-	DUF1643
1069	RZU28886.1	1267534.KB906757_gene852	7.82e-247	704.0	COG1199@1|root,COG1199@2|Bacteria,3Y3DN@57723|Acidobacteria,2JHJZ@204432|Acidobacteriia	HELICc2	-	-	ko:K03722	-	ko00000,ko01000,ko03400	DEAD,Helicase_C_2
1069	RZU28887.1	240015.ACP_2802	8.24e-63	202.0	COG0164@1|root,COG0164@2|Bacteria,3Y49K@57723|Acidobacteria,2JJ4J@204432|Acidobacteriia	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	-	ko:K03470	ko03030,map03030	ko00000,ko00001,ko01000,ko03032	RNase_HII
