key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2913	EST10233.1	1395513.P343_18315	7.43e-130	368.0	COG1335@1|root,COG1335@2|Bacteria,1V70H@1239|Firmicutes,4HJXC@91061|Bacilli	isochorismatase	-	-	-	-	-	Isochorismatase
2913	EST10234.1	1395513.P343_18320	1.26e-55	173.0	2DBI0@1|root,2Z9E1@2|Bacteria,1V12K@1239|Firmicutes,4HAJP@91061|Bacilli,26Q2H@186821|Sporolactobacillaceae	TnsA endonuclease N terminal	tnsA	-	-	-	-	Tn7_Tnp_TnsA_C,Tn7_Tnp_TnsA_N
2913	EST10235.1	1395513.P343_18325	5.92e-107	308.0	28ZVK@1|root,2ZMK4@2|Bacteria	Type I restriction enzyme R protein N terminus (HSDR_N)	-	-	-	-	-	HSDR_N_2
2913	EST10236.1	1395513.P343_18295	1.3e-121	347.0	COG0454@1|root,COG0456@2|Bacteria,1V1RG@1239|Firmicutes,4HFN7@91061|Bacilli	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases	paiA	GO:0003674,GO:0003824,GO:0004145,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008080,GO:0008150,GO:0016407,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0043937,GO:0043939,GO:0044424,GO:0044464,GO:0048519,GO:0050789,GO:0050793,GO:0051093,GO:0065007	ko:K22441	-	ko00000,ko01000	Acetyltransf_1,Acetyltransf_10
2913	EST10237.1	1395513.P343_18305	2.4e-153	431.0	COG1802@1|root,COG1802@2|Bacteria,1V3VV@1239|Firmicutes,4HI43@91061|Bacilli	FCD	-	-	-	-	-	FCD,GntR
2913	EST10238.1	1395513.P343_18310	5.4e-161	451.0	COG1794@1|root,COG1794@2|Bacteria,1TR3U@1239|Firmicutes,4HCAN@91061|Bacilli	Belongs to the aspartate glutamate racemases family	-	-	ko:K01779	ko00250,ko01054,map00250,map01054	ko00000,ko00001,ko01000	Asp_Glu_race
2913	EST10239.1	1395513.P343_18290	1.06e-192	535.0	28Y9Q@1|root,2ZK4I@2|Bacteria,1VPBE@1239|Firmicutes	-	-	-	-	-	-	-
2913	EST10240.1	1395513.P343_18255	3.05e-60	186.0	2BPC7@1|root,2ZE6H@2|Bacteria,1W2WR@1239|Firmicutes,4I1A6@91061|Bacilli	-	-	-	-	-	-	-
2913	EST10241.1	1395513.P343_18260	0.0	1073.0	COG0507@1|root,COG0507@2|Bacteria,1VQWC@1239|Firmicutes,4HD6B@91061|Bacilli	MobA MobL family protein	traA	-	-	-	-	MobA_MobL
2913	EST10242.1	1395513.P343_18265	4.3e-168	469.0	2ETTF@1|root,33MAU@2|Bacteria,1VN4E@1239|Firmicutes,4HSQN@91061|Bacilli	-	-	-	-	-	-	-
2913	EST10243.1	1395513.P343_18280	9.56e-97	281.0	28V7I@1|root,2ZHAP@2|Bacteria,1W3BX@1239|Firmicutes,4I0U5@91061|Bacilli	-	-	-	-	-	-	-
2913	EST10244.1	1395513.P343_18285	2.13e-07	52.0	COG1737@1|root,COG1737@2|Bacteria,1VMZD@1239|Firmicutes,4HRM3@91061|Bacilli	MerR HTH family regulatory protein	-	-	-	-	-	MerR_1
2913	EST10245.1	696281.Desru_0468	1.05e-08	57.8	2CJYE@1|root,32SB3@2|Bacteria,1VAGT@1239|Firmicutes,24RPU@186801|Clostridia,262R4@186807|Peptococcaceae	Family of unknown function (DUF5412)	-	-	-	-	-	DUF5412
2913	EST10247.1	1395513.P343_18240	5.9e-191	530.0	COG5527@1|root,COG5527@2|Bacteria,1V1XJ@1239|Firmicutes,4HGH6@91061|Bacilli	Protein involved in initiation of plasmid replication	-	-	-	-	-	L_lactis_RepB_C,Rep_3
2913	EST10252.1	1395513.P343_18285	6.08e-84	248.0	COG1737@1|root,COG1737@2|Bacteria,1VMZD@1239|Firmicutes,4HRM3@91061|Bacilli	MerR HTH family regulatory protein	-	-	-	-	-	MerR_1
2913	EST10253.1	1395513.P343_18120	2.07e-133	377.0	29RRZ@1|root,30CVN@2|Bacteria,1V3K7@1239|Firmicutes,4HI99@91061|Bacilli	-	-	-	-	-	-	-
2913	EST10254.1	1395513.P343_18190	0.0	1351.0	COG0840@1|root,COG2197@1|root,COG4585@1|root,COG0840@2|Bacteria,COG2197@2|Bacteria,COG4585@2|Bacteria,1V3UP@1239|Firmicutes,4HI7B@91061|Bacilli	Histidine kinase	-	-	-	-	-	DUF4077,GerE,HATPase_c,HisKA_3,Response_reg
2913	EST10255.1	1395513.P343_18195	8.69e-312	850.0	COG0531@1|root,COG0531@2|Bacteria,1TPVA@1239|Firmicutes,4HAWC@91061|Bacilli,26PGD@186821|Sporolactobacillaceae	Amino acid permease	-	-	ko:K03294	-	ko00000	AA_permease,AA_permease_2
2913	EST10256.1	1395513.P343_18200	4.11e-174	486.0	COG1028@1|root,COG1028@2|Bacteria,1TR5M@1239|Firmicutes,4HCD2@91061|Bacilli	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	-	-	-	-	-	adh_short_C2
2913	EST10257.1	1395513.P343_18215	0.0	1055.0	COG1132@1|root,COG1132@2|Bacteria,1US0C@1239|Firmicutes,4HDWE@91061|Bacilli	abc transporter atp-binding	-	-	ko:K06147,ko:K11085	ko02010,map02010	ko00000,ko00001,ko01000,ko02000	ABC_membrane,ABC_tran
2913	EST10260.1	1395513.P343_18115	6.79e-65	197.0	299G9@1|root,2ZWIZ@2|Bacteria,1W24C@1239|Firmicutes	Enterocin A Immunity	-	-	-	-	-	EntA_Immun
2913	EST10262.1	1395513.P343_18210	3.85e-130	369.0	COG0582@1|root,COG0582@2|Bacteria,1V2RX@1239|Firmicutes,4HE06@91061|Bacilli	Integrase	xerD_2	-	-	-	-	Phage_integrase
2913	EST10263.1	1395513.P343_18005	6.51e-180	502.0	COG2137@1|root,COG2137@2|Bacteria,1V72V@1239|Firmicutes,4HJ7R@91061|Bacilli,26P1Y@186821|Sporolactobacillaceae	RecX family	recX	-	ko:K03565	-	ko00000,ko03400	RecX
2913	EST10264.1	1395513.P343_18010	1.3e-240	660.0	COG1988@1|root,COG1988@2|Bacteria,1TQFC@1239|Firmicutes,4H9PU@91061|Bacilli,26NCY@186821|Sporolactobacillaceae	LexA-binding, inner membrane-associated putative hydrolase	yfhP	-	ko:K07038	-	ko00000	YdjM
2913	EST10265.1	1395513.P343_18015	1.12e-272	744.0	COG1194@1|root,COG1194@2|Bacteria,1TPUT@1239|Firmicutes,4H9UM@91061|Bacilli,26NBE@186821|Sporolactobacillaceae	NUDIX domain	mutY	-	ko:K03575	ko03410,map03410	ko00000,ko00001,ko01000,ko03400	EndIII_4Fe-2S,HhH-GPD,NUDIX_4
2913	EST10266.1	1499685.CCFJ01000012_gene1662	3.7e-05	43.5	2DRQR@1|root,33CNQ@2|Bacteria,1VGGC@1239|Firmicutes,4HR2A@91061|Bacilli,1ZJ1V@1386|Bacillus	Small, acid-soluble spore protein, gamma-type	sspE	-	ko:K06422	-	ko00000	SASP_gamma
2913	EST10267.1	1395513.P343_18025	1.39e-232	640.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,4HA4E@91061|Bacilli,26NJB@186821|Sporolactobacillaceae	Oligopeptide/dipeptide transporter, C-terminal region	-	-	ko:K02031	ko02024,map02024	ko00000,ko00001,ko00002,ko02000	ABC_tran,oligo_HPY
2913	EST10268.1	1395513.P343_18030	2.49e-230	634.0	COG4608@1|root,COG4608@2|Bacteria,1V36J@1239|Firmicutes,4H9YB@91061|Bacilli,26NGG@186821|Sporolactobacillaceae	Belongs to the ABC transporter superfamily	-	-	ko:K02032,ko:K10823	ko01501,ko02010,ko02024,map01501,map02010,map02024	ko00000,ko00001,ko00002,ko02000	ABC_tran,oligo_HPY
2913	EST10269.1	1395513.P343_18035	6.9e-234	644.0	COG0601@1|root,COG0601@2|Bacteria,1TP1S@1239|Firmicutes,4HBED@91061|Bacilli,26P86@186821|Sporolactobacillaceae	Binding-protein-dependent transport system inner membrane component	dppB	-	ko:K02033,ko:K13890	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	BPD_transp_1
2913	EST10270.1	1395513.P343_18040	5.93e-206	570.0	COG1173@1|root,COG1173@2|Bacteria,1TP4R@1239|Firmicutes,4HBB9@91061|Bacilli,26NNG@186821|Sporolactobacillaceae	N-terminal TM domain of oligopeptide transport permease C	dppC	-	ko:K02034	ko02024,map02024	ko00000,ko00001,ko00002,ko02000	BPD_transp_1,OppC_N
2913	EST10271.1	1395513.P343_18045	0.0	1015.0	COG0747@1|root,COG0747@2|Bacteria,1TQ6S@1239|Firmicutes,4HAM7@91061|Bacilli,26NJA@186821|Sporolactobacillaceae	PFAM extracellular solute-binding protein family 5	dppA	-	ko:K02035,ko:K13889	ko02010,ko02024,map02010,map02024	ko00000,ko00001,ko00002,ko02000	SBP_bac_5
2913	EST10272.1	1395513.P343_18050	1.24e-140	398.0	COG2197@1|root,COG2197@2|Bacteria,1TQ1U@1239|Firmicutes,4HA4B@91061|Bacilli,26P68@186821|Sporolactobacillaceae	helix_turn_helix, Lux Regulon	vraR	-	ko:K07694,ko:K11618	ko02020,map02020	ko00000,ko00001,ko00002,ko02022	GerE,Response_reg
2913	EST10273.1	1395513.P343_18055	2e-241	664.0	COG4585@1|root,COG4585@2|Bacteria,1TPDG@1239|Firmicutes,4HC7E@91061|Bacilli,26P6Y@186821|Sporolactobacillaceae	Histidine kinase	vraS	-	ko:K07681,ko:K11617	ko02020,map02020	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	HATPase_c,HisKA_3
2913	EST10274.1	1395513.P343_18060	3.83e-174	485.0	COG4758@1|root,COG4758@2|Bacteria,1V3D0@1239|Firmicutes,4HDIA@91061|Bacilli,26PYP@186821|Sporolactobacillaceae	Cell wall-active antibiotics response 4TMS YvqF	yvqF	-	ko:K11622	ko02020,map02020	ko00000,ko00001	DUF2154
2913	EST10275.1	1395513.P343_18065	8.64e-137	388.0	COG1842@1|root,COG1842@2|Bacteria,1V2MH@1239|Firmicutes,4HGD1@91061|Bacilli,26Q1S@186821|Sporolactobacillaceae	COG1842 Phage shock protein A (IM30), suppresses sigma54-dependent transcription	liaH	-	-	-	-	PspA_IM30
2913	EST10276.1	1395513.P343_18070	1.94e-42	142.0	2B02J@1|root,31SCS@2|Bacteria,1V9YF@1239|Firmicutes,4HKUD@91061|Bacilli,26Q1Y@186821|Sporolactobacillaceae	-	liaI	-	ko:K11619	ko02020,map02020	ko00000,ko00001,ko00002	-
2913	EST10277.1	1395513.P343_18075	6e-245	674.0	COG4129@1|root,COG4129@2|Bacteria,1TPVH@1239|Firmicutes,4HAEG@91061|Bacilli,26NTH@186821|Sporolactobacillaceae	Fusaric acid resistance protein family	ygaE	-	-	-	-	ArAE_1
