key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2776	NCI48282.1	1123248.KB893342_gene857	3.75e-53	171.0	2DNQA@1|root,32YJG@2|Bacteria,4NXEN@976|Bacteroidetes,1IZJ8@117747|Sphingobacteriia	-	-	-	-	-	-	-
2776	NCI48283.1	865937.Gilli_0558	8.11e-82	311.0	COG1520@1|root,COG2304@1|root,COG3391@1|root,COG1520@2|Bacteria,COG2304@2|Bacteria,COG3391@2|Bacteria,4PKD0@976|Bacteroidetes,1HWKJ@117743|Flavobacteriia,2P5SV@244698|Gillisia	C-terminal domain of CHU protein family	-	-	-	-	-	CHU_C,HYR,LRR_adjacent
2776	NCI48286.1	700598.Niako_2798	3.62e-53	197.0	COG0457@1|root,COG2197@1|root,COG0457@2|Bacteria,COG2197@2|Bacteria,4NKED@976|Bacteroidetes,1ITWK@117747|Sphingobacteriia	Tetratricopeptide repeat	-	-	-	-	-	TPR_12,TPR_7,TPR_8
2776	NCI48287.1	1123248.KB893370_gene4973	2.03e-68	219.0	2EDW6@1|root,337RB@2|Bacteria,4NX8M@976|Bacteroidetes	Putative beta-lactamase-inhibitor-like, PepSY-like	-	-	-	-	-	PepSY_like
2776	NCI48288.1	925409.KI911562_gene844	3.98e-289	796.0	COG0673@1|root,COG0673@2|Bacteria,4NH13@976|Bacteroidetes,1IREN@117747|Sphingobacteriia	Oxidoreductase	-	-	-	-	-	GFO_IDH_MocA
2776	NCI48289.1	485918.Cpin_3624	5.52e-63	208.0	COG3064@1|root,COG3064@2|Bacteria,4NEVD@976|Bacteroidetes,1IP9M@117747|Sphingobacteriia	Type IX secretion system membrane protein PorP/SprF	-	-	-	-	-	PorP_SprF
2776	NCI48290.1	485918.Cpin_3623	3.79e-30	135.0	COG2304@1|root,COG2373@1|root,COG2755@1|root,COG3209@1|root,COG5492@1|root,COG2304@2|Bacteria,COG2373@2|Bacteria,COG2755@2|Bacteria,COG3209@2|Bacteria,COG5492@2|Bacteria,4PKBQ@976|Bacteroidetes,1J0N1@117747|Sphingobacteriia	conserved repeat domain protein	-	-	-	-	-	CHU_C,Calx-beta,DUF11,SprB
2776	NCI48291.1	264462.Bd0705	2.26e-17	99.0	COG0729@1|root,COG2911@1|root,COG0729@2|Bacteria,COG2911@2|Bacteria,1QY1J@1224|Proteobacteria,430S6@68525|delta/epsilon subdivisions,2MU2E@213481|Bdellovibrionales,2WVNT@28221|Deltaproteobacteria	Chaperone of endosialidase	-	-	-	-	-	Peptidase_S74
2776	NCI48292.1	700598.Niako_5009	3e-14	85.1	COG0789@1|root,COG1511@1|root,COG0789@2|Bacteria,COG1511@2|Bacteria	domain protein	-	-	ko:K00558,ko:K21449	ko00270,ko01100,ko05206,map00270,map01100,map05206	ko00000,ko00001,ko00002,ko01000,ko02000,ko02048,ko03032,ko03036	DUF1542,Gram_pos_anchor,HTH_17,YSIRK_signal
2776	NCI48293.1	1437425.CSEC_1289	1.57e-16	78.6	COG2940@1|root,COG2940@2|Bacteria	SET domain	-	-	ko:K07117	-	ko00000	Ank,SET
2776	NCI48294.1	925409.KI911562_gene1660	6.33e-166	472.0	COG3000@1|root,COG3000@2|Bacteria,4NISR@976|Bacteroidetes	PFAM Fatty acid hydroxylase	-	-	-	-	-	FA_hydroxylase
2776	NCI48296.1	1121904.ARBP01000049_gene4418	6.78e-184	518.0	COG3940@1|root,COG3940@2|Bacteria,4NGA6@976|Bacteroidetes,47MUG@768503|Cytophagia	Belongs to the glycosyl hydrolase 43 family	-	-	-	-	-	Glyco_hydro_43
2776	NCI48297.1	1123248.KB893326_gene1503	0.0	1096.0	COG3387@1|root,COG3387@2|Bacteria,4PKX2@976|Bacteroidetes,1IQS9@117747|Sphingobacteriia	Domain of unknown function (DUF5127)	-	-	-	-	-	BetaGal_dom4_5,DUF1793,DUF4964,DUF4965,DUF5127
2776	NCI48298.1	1267211.KI669560_gene520	0.0	1460.0	COG0258@1|root,COG0749@1|root,COG0258@2|Bacteria,COG0749@2|Bacteria,4NDVA@976|Bacteroidetes,1IPFU@117747|Sphingobacteriia	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity	polA	-	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440	ko00000,ko00001,ko01000,ko03032,ko03400	5_3_exonuc,5_3_exonuc_N,DNA_pol_A,DNA_pol_A_exo1
2776	NCI48299.1	925409.KI911562_gene775	0.0	1143.0	COG2091@1|root,COG2091@2|Bacteria,4NFQ6@976|Bacteroidetes,1IPM9@117747|Sphingobacteriia	Carbohydrate family 9 binding domain-like	-	-	-	-	-	CBM9_1
2776	NCI48300.1	925409.KI911562_gene774	3.89e-213	600.0	COG1228@1|root,COG1228@2|Bacteria,4NE5U@976|Bacteroidetes,1IR43@117747|Sphingobacteriia	amidohydrolase	-	-	-	-	-	Amidohydro_1,Amidohydro_3
2776	NCI48301.1	925409.KI911562_gene773	0.0	1563.0	COG1228@1|root,COG1228@2|Bacteria,4NF27@976|Bacteroidetes,1IQD3@117747|Sphingobacteriia	amidohydrolase	-	-	-	-	-	Amidohydro_1,Amidohydro_3
2776	NCI48302.1	1166018.FAES_5344	3.01e-180	509.0	COG2267@1|root,COG2267@2|Bacteria,4NFIJ@976|Bacteroidetes,47NQX@768503|Cytophagia	Releases the N-terminal proline from various substrates	pip	-	ko:K01259	ko00330,map00330	ko00000,ko00001,ko01000,ko01002	Abhydrolase_1
2776	NCI48303.1	925409.KI911562_gene772	0.0	1067.0	COG0445@1|root,COG0445@2|Bacteria,4NFNH@976|Bacteroidetes,1INTV@117747|Sphingobacteriia	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34	gidA	GO:0000166,GO:0001510,GO:0002097,GO:0002098,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050660,GO:0050662,GO:0071704,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901363	ko:K03495	-	ko00000,ko03016,ko03036	GIDA,GIDA_assoc
2776	NCI48304.1	1123248.KB893348_gene161	3.4e-46	159.0	COG2340@1|root,COG2340@2|Bacteria,4NZA1@976|Bacteroidetes,1IUKM@117747|Sphingobacteriia	Cysteine-rich secretory protein family	-	-	-	-	-	CAP
2776	NCI48305.1	925409.KI911562_gene768	6.42e-57	181.0	COG0319@1|root,COG0319@2|Bacteria,4NS93@976|Bacteroidetes,1ISZQ@117747|Sphingobacteriia	Single strand-specific metallo-endoribonuclease involved in late-stage 70S ribosome quality control and in maturation of the 3' terminus of the 16S rRNA	ybeY	-	-	-	-	UPF0054
2776	NCI48306.1	925409.KI911562_gene767	2.22e-39	131.0	COG1918@1|root,COG1918@2|Bacteria,4NUWI@976|Bacteroidetes,1IU0B@117747|Sphingobacteriia	FeoA	feoA	-	ko:K04758	-	ko00000,ko02000	FeoA
2776	NCI48307.1	925409.KI911562_gene766	2.63e-102	299.0	COG1057@1|root,COG1057@2|Bacteria,4NFQI@976|Bacteroidetes,1IRZ1@117747|Sphingobacteriia	Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD)	nadD	-	ko:K00969	ko00760,ko01100,map00760,map01100	ko00000,ko00001,ko00002,ko01000	CTP_transf_like
