key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
357	ALJ30716.1	148814.JI66_05530	4.38e-45	152.0	COG1131@1|root,COG1131@2|Bacteria,1TS5Y@1239|Firmicutes,4HBUA@91061|Bacilli,3F4BF@33958|Lactobacillaceae	ABC transporter, ATP-binding protein	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
357	ALJ30717.1	148814.JI66_05530	1.91e-108	317.0	COG1131@1|root,COG1131@2|Bacteria,1TS5Y@1239|Firmicutes,4HBUA@91061|Bacilli,3F4BF@33958|Lactobacillaceae	ABC transporter, ATP-binding protein	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
357	ALJ30718.1	148814.JI66_05520	1.7e-197	547.0	COG1464@1|root,COG1464@2|Bacteria,1TQAS@1239|Firmicutes,4HBK0@91061|Bacilli,3FC6J@33958|Lactobacillaceae	Belongs to the nlpA lipoprotein family	metQ	-	ko:K02072,ko:K02073	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	Lipoprotein_9
357	ALJ30719.1	148814.JI66_05515	1.09e-137	392.0	COG2011@1|root,COG2011@2|Bacteria,1TR59@1239|Firmicutes,4H9NA@91061|Bacilli,3FC5J@33958|Lactobacillaceae	ABC transporter permease	metI	GO:0000101,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006865,GO:0008150,GO:0015711,GO:0015821,GO:0015849,GO:0016020,GO:0042940,GO:0044464,GO:0046942,GO:0048473,GO:0051179,GO:0051234,GO:0071702,GO:0071705,GO:0071944,GO:0072348	ko:K02069,ko:K02072	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	BPD_transp_1
357	ALJ30720.1	148814.JI66_05510	3.85e-236	650.0	COG1135@1|root,COG1135@2|Bacteria,1TPPN@1239|Firmicutes,4H9VX@91061|Bacilli,3F3U5@33958|Lactobacillaceae	Part of the ABC transporter complex MetNIQ involved in methionine import. Responsible for energy coupling to the transport system	metN	GO:0003674,GO:0003824,GO:0005215,GO:0006810,GO:0008150,GO:0015399,GO:0015405,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0042623,GO:0042626,GO:0043492,GO:0051179,GO:0051234,GO:0055085	ko:K02071	ko02010,map02010	ko00000,ko00001,ko00002,ko02000	ABC_tran,NIL
357	ALJ30721.1	148814.JI66_05505	5.09e-283	774.0	COG0772@1|root,COG0772@2|Bacteria,1TPGH@1239|Firmicutes,4HAV4@91061|Bacilli,3F4J4@33958|Lactobacillaceae	Belongs to the SEDS family	rodA	-	ko:K05837	-	ko00000,ko03036	FTSW_RODA_SPOVE
357	ALJ30722.1	148814.JI66_05500	1.32e-43	142.0	2BQ47@1|root,32IYJ@2|Bacteria,1U6VA@1239|Firmicutes,4IGP6@91061|Bacilli,3F8JD@33958|Lactobacillaceae	Protein of unknown function (DUF2969)	-	-	-	-	-	DUF2969
357	ALJ30723.1	148814.JI66_05495	3.39e-228	629.0	COG1077@1|root,COG1077@2|Bacteria,1TP51@1239|Firmicutes,4HA4S@91061|Bacilli,3F463@33958|Lactobacillaceae	Cell shape determining protein MreB Mrl	mbl	-	ko:K03569	-	ko00000,ko02048,ko03036,ko04812	MreB_Mbl
357	ALJ30724.1	148814.JI66_05490	7.94e-307	837.0	COG0766@1|root,COG0766@2|Bacteria,1TPAU@1239|Firmicutes,4H9KI@91061|Bacilli,3F3P8@33958|Lactobacillaceae	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine	murA	-	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	ko00000,ko00001,ko01000,ko01011	EPSP_synthase
357	ALJ30725.1	1138822.PL11_04055	2.03e-10	60.1	COG4836@1|root,COG4836@2|Bacteria,1VK5C@1239|Firmicutes,4HR8D@91061|Bacilli,3F8CN@33958|Lactobacillaceae	Protein of unknown function (DUF1146)	ywzB	-	-	-	-	DUF1146
