key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2178	GGP06819.1	1385512.N784_13400	1.14e-25	97.4	2EKTV@1|root,33EHJ@2|Bacteria,1VMVS@1239|Firmicutes,4I0J6@91061|Bacilli	-	-	-	-	-	-	HTH_26
2178	GGP06821.1	1385512.N784_13395	4.89e-99	293.0	COG1396@1|root,COG1396@2|Bacteria,1UMD0@1239|Firmicutes	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	Peptidase_S24
2178	GGP06822.1	562743.JH976434_gene1054	3.14e-212	592.0	COG0582@1|root,COG0582@2|Bacteria,1TTJI@1239|Firmicutes,4HDG6@91061|Bacilli	Belongs to the 'phage' integrase family	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_integrase
2178	GGP06824.1	1462527.CCDM010000001_gene3102	5.05e-104	301.0	COG0691@1|root,COG0691@2|Bacteria,1V3IJ@1239|Firmicutes,4HGZX@91061|Bacilli,23IP4@182709|Oceanobacillus	Required for rescue of stalled ribosomes mediated by trans-translation. Binds to transfer-messenger RNA (tmRNA), required for stable association of tmRNA with ribosomes. tmRNA and SmpB together mimic tRNA shape, replacing the anticodon stem-loop with SmpB. tmRNA is encoded by the ssrA gene	smpB	GO:0006464,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0070930,GO:0071704,GO:1901564	ko:K03664	-	ko00000	SmpB
2178	GGP06826.1	1462527.CCDM010000001_gene3101	0.0	1350.0	COG0557@1|root,COG0557@2|Bacteria,1TQ1G@1239|Firmicutes,4HBBH@91061|Bacilli,23JJF@182709|Oceanobacillus	3'-5' exoribonuclease that releases 5'-nucleoside monophosphates and is involved in maturation of structured RNAs	rnr	-	ko:K12573	ko03018,map03018	ko00000,ko00001,ko01000,ko03016,ko03019	OB_RNB,RNB,S1
2178	GGP06828.1	1462527.CCDM010000001_gene3100	3.07e-158	446.0	COG1647@1|root,COG1647@2|Bacteria,1TQ7X@1239|Firmicutes,4HBE6@91061|Bacilli,23JVN@182709|Oceanobacillus	BAAT / Acyl-CoA thioester hydrolase C terminal	est	GO:0003674,GO:0003824,GO:0005575,GO:0006629,GO:0008150,GO:0008152,GO:0016020,GO:0016298,GO:0016787,GO:0016788,GO:0044238,GO:0071704	ko:K03928	-	ko00000,ko01000	Hydrolase_4
2178	GGP06830.1	1462527.CCDM010000001_gene3099	9.08e-37	125.0	COG1314@1|root,COG1314@2|Bacteria,1VEQR@1239|Firmicutes,4HNKC@91061|Bacilli,23KXP@182709|Oceanobacillus	Preprotein translocase SecG subunit	secG	GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006886,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0016020,GO:0033036,GO:0034613,GO:0042886,GO:0043952,GO:0044464,GO:0045184,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0065002,GO:0070727,GO:0071702,GO:0071705,GO:0071806,GO:0071944	ko:K03075	ko02024,ko03060,ko03070,map02024,map03060,map03070	ko00000,ko00001,ko00002,ko02044	SecG
2178	GGP06832.1	1462527.CCDM010000001_gene3098	1.46e-182	512.0	COG2267@1|root,COG2267@2|Bacteria,1TRM1@1239|Firmicutes,4HA1B@91061|Bacilli,23JA7@182709|Oceanobacillus	Serine aminopeptidase, S33	yju3	-	-	-	-	Hydrolase_4
2178	GGP06833.1	1462527.CCDM010000001_gene3097	0.0	1038.0	COG1080@1|root,COG1080@2|Bacteria,1TPK8@1239|Firmicutes,4H9VD@91061|Bacilli,23JFA@182709|Oceanobacillus	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	ptsI	-	ko:K08483	ko02060,map02060	ko00000,ko00001,ko01000,ko02000	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C
2178	GGP06834.1	235909.GK1714	1.56e-52	174.0	COG2808@1|root,COG2808@2|Bacteria,1UYCC@1239|Firmicutes,4HDZ7@91061|Bacilli,1WHVS@129337|Geobacillus	Putative FMN-binding domain	-	-	ko:K07734	-	ko00000,ko03000	FMN_bind_2
2178	GGP06835.1	1460635.JCM19038_1417	4.85e-71	229.0	COG0657@1|root,COG0657@2|Bacteria,1TQHX@1239|Firmicutes,4HB91@91061|Bacilli	Esterase	-	-	ko:K01066	-	ko00000,ko01000	Abhydrolase_3
2178	GGP06836.1	333138.LQ50_15340	6.07e-195	556.0	COG2866@1|root,COG2866@2|Bacteria,1UZHE@1239|Firmicutes,4HEJP@91061|Bacilli	Zinc carboxypeptidase	-	-	-	-	-	Peptidase_M14
2178	GGP06837.1	1122921.KB898188_gene29	2.03e-209	598.0	COG0747@1|root,COG0747@2|Bacteria,1TQ0N@1239|Firmicutes,4HUAW@91061|Bacilli,26QAC@186822|Paenibacillaceae	ABC transporter substrate-binding protein	-	-	ko:K02035	ko02024,map02024	ko00000,ko00001,ko00002,ko02000	SBP_bac_5
2178	GGP06838.1	545696.HOLDEFILI_02666	1.5e-127	375.0	COG4608@1|root,COG4608@2|Bacteria,1V36J@1239|Firmicutes,3VNY3@526524|Erysipelotrichia	Psort location CytoplasmicMembrane, score	-	-	-	-	-	ABC_tran,oligo_HPY
2178	GGP06839.1	1211819.CALK01000021_gene757	5.79e-127	373.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,3VNWI@526524|Erysipelotrichia	Psort location CytoplasmicMembrane, score	-	-	-	-	-	ABC_tran
2178	GGP06840.1	545696.HOLDEFILI_02669	5.06e-101	304.0	COG1173@1|root,COG1173@2|Bacteria,1TP4R@1239|Firmicutes,3VPAK@526524|Erysipelotrichia	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	BPD_transp_1,OppC_N
