key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
553	QOL33290.1	356829.BITS_0036	2.47e-146	419.0	COG0834@1|root,COG0834@2|Bacteria,2GN3G@201174|Actinobacteria,4CZ9E@85004|Bifidobacteriales	Bacterial periplasmic substrate-binding proteins	-	-	ko:K02030,ko:K02424,ko:K17073	ko02010,map02010	ko00000,ko00001,ko00002,ko02000,ko02035	SBP_bac_3
553	QOL33291.1	33905.BTHE_1282	2e-56	188.0	COG0775@1|root,COG0775@2|Bacteria,2IHHE@201174|Actinobacteria,4D0SK@85004|Bifidobacteriales	Phosphorylase superfamily	-	-	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	ko00000,ko00001,ko00002,ko01000	PNP_UDP_1
553	QOL33292.1	216816.GS08_01250	5.28e-219	607.0	COG0462@1|root,COG0462@2|Bacteria,2GJ9S@201174|Actinobacteria,4CZPM@85004|Bifidobacteriales	Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib-5-P)	prs	GO:0000287,GO:0003674,GO:0003824,GO:0004749,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006015,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016778,GO:0019637,GO:0019693,GO:0030145,GO:0030312,GO:0040007,GO:0043167,GO:0043169,GO:0044237,GO:0044464,GO:0046390,GO:0046391,GO:0046872,GO:0046914,GO:0071704,GO:0071944,GO:0090407,GO:1901135,GO:1901137,GO:1901576	ko:K00948	ko00030,ko00230,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00230,map01100,map01110,map01120,map01130,map01200,map01230	ko00000,ko00001,ko00002,ko01000	Pribosyl_synth,Pribosyltran_N
553	QOL33293.1	518635.BIFANG_02328	8.49e-62	189.0	COG0360@1|root,COG0360@2|Bacteria,2IQHD@201174|Actinobacteria,4D10X@85004|Bifidobacteriales	Binds together with S18 to 16S ribosomal RNA	rpsF	GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0015935,GO:0016020,GO:0019843,GO:0022626,GO:0022627,GO:0030312,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070181,GO:0071944,GO:0097159,GO:1901363,GO:1990904	ko:K02990	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	Ribosomal_S6
553	QOL33294.1	78344.BIGA_0795	4.08e-85	257.0	COG0629@1|root,COG0629@2|Bacteria,2GMM3@201174|Actinobacteria,4CZ5V@85004|Bifidobacteriales	Single-stranded DNA-binding protein	ssb	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	ko00000,ko00001,ko03029,ko03032,ko03400	SSB
553	QOL33295.1	762211.BSTEL_1846	7.21e-47	150.0	COG0238@1|root,COG0238@2|Bacteria,2IQ92@201174|Actinobacteria,4D103@85004|Bifidobacteriales	Binds as a heterodimer with protein S6 to the central domain of the 16S rRNA, where it helps stabilize the platform of the 30S subunit	rpsR	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022626,GO:0022627,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	ko:K02963	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011	Ribosomal_S18
553	QOL33296.1	216816.GS08_01275	8.28e-77	231.0	COG0359@1|root,COG0359@2|Bacteria,2IKX7@201174|Actinobacteria,4D0P9@85004|Bifidobacteriales	Binds to the 23S rRNA	rplI	GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	ko:K02939	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011	Ribosomal_L9_C,Ribosomal_L9_N
553	QOL33297.1	401473.BDP_2007	6.33e-148	419.0	COG0580@1|root,COG0580@2|Bacteria,2GKK3@201174|Actinobacteria,4CZ7F@85004|Bifidobacteriales	Belongs to the MIP aquaporin (TC 1.A.8) family	glpF	-	ko:K02440	-	ko00000,ko02000	MIP
553	QOL33298.1	77635.BISU_0180	5.15e-158	452.0	COG1609@1|root,COG1609@2|Bacteria,2GNVD@201174|Actinobacteria,4CZNG@85004|Bifidobacteriales	helix_turn _helix lactose operon repressor	rbsR	-	ko:K02529	-	ko00000,ko03000	LacI,Peripla_BP_1,Peripla_BP_3
553	QOL33299.1	216816.GS08_01305	6.43e-46	149.0	COG1937@1|root,COG1937@2|Bacteria,2IQAC@201174|Actinobacteria,4D1A2@85004|Bifidobacteriales	Metal-sensitive transcriptional repressor	csoR	GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0006355,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010035,GO:0010038,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032991,GO:0032993,GO:0042221,GO:0043565,GO:0044212,GO:0045892,GO:0045934,GO:0046688,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:1990837,GO:2000112,GO:2000113,GO:2001141	ko:K21600	-	ko00000,ko03000	Trns_repr_metal
553	QOL33300.1	1437610.BREU_0460	2.76e-217	613.0	COG1322@1|root,COG1322@2|Bacteria,2GP4U@201174|Actinobacteria,4CZA5@85004|Bifidobacteriales	RmuC family	rmuC	-	ko:K09760	-	ko00000	RmuC
553	QOL33301.1	326426.Bbr_0271	7.7e-106	310.0	COG0461@1|root,COG0461@2|Bacteria,2HZDS@201174|Actinobacteria,4CZZ6@85004|Bifidobacteriales	Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)	pyrE1	-	-	-	-	-
553	QOL33302.1	216816.GS08_01320	9.46e-165	465.0	COG0566@1|root,COG0566@2|Bacteria,2GM1A@201174|Actinobacteria,4CZE8@85004|Bifidobacteriales	RNA methyltransferase TrmH family	trmH	-	ko:K00556	-	ko00000,ko01000,ko03016	SpoU_methylase
553	QOL33303.1	649764.HMPREF0762_01348	1.35e-190	542.0	COG1373@1|root,COG1373@2|Bacteria,2GK4E@201174|Actinobacteria,4CVEF@84998|Coriobacteriia	Domain of unknown function (DUF4143)	-	-	ko:K07133	-	ko00000	AAA_14,DUF4143
553	QOL33305.1	78344.BIGA_0812	9.77e-161	461.0	COG1131@1|root,COG1131@2|Bacteria,2GJDP@201174|Actinobacteria,4D00Y@85004|Bifidobacteriales	ABC transporter	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
553	QOL33306.1	326426.Bbr_0274	2.09e-115	343.0	2DRNP@1|root,33CDT@2|Bacteria,2I2HC@201174|Actinobacteria,4D2VI@85004|Bifidobacteriales	-	-	-	-	-	-	-
553	QOL33307.1	1437608.BBIA_0024	5.09e-59	182.0	COG0721@1|root,COG0721@2|Bacteria,2IQJN@201174|Actinobacteria,4D10U@85004|Bifidobacteriales	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	ko:K02435	ko00970,ko01100,map00970,map01100	ko00000,ko00001,ko01000,ko03029	Glu-tRNAGln
553	QOL33308.1	1437608.BBIA_0021	0.0	924.0	COG0154@1|root,COG0154@2|Bacteria,2GJK5@201174|Actinobacteria,4CZ1X@85004|Bifidobacteriales	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)	gatA	GO:0008150,GO:0040007	ko:K02433	ko00970,ko01100,map00970,map01100	ko00000,ko00001,ko01000,ko03029	Amidase
553	QOL33309.1	78345.BMERY_1447	0.0	913.0	COG0064@1|root,COG0064@2|Bacteria,2GJJH@201174|Actinobacteria,4CYUY@85004|Bifidobacteriales	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatB	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016070,GO:0016874,GO:0016879,GO:0016884,GO:0019752,GO:0034641,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0046483,GO:0050567,GO:0070681,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564	ko:K02434	ko00970,ko01100,map00970,map01100	ko00000,ko00001,ko01000,ko03029	GatB_N,GatB_Yqey
553	QOL33310.1	326426.Bbr_0279	3.31e-176	499.0	COG1670@1|root,COG1670@2|Bacteria,2I2GV@201174|Actinobacteria,4CYPW@85004|Bifidobacteriales	Acetyltransferase (GNAT) domain	-	-	-	-	-	Acetyltransf_3
553	QOL33311.1	216816.GS08_01350	6.51e-69	208.0	2AFXT@1|root,3161G@2|Bacteria,2IKPZ@201174|Actinobacteria,4D0UV@85004|Bifidobacteriales	Protein of unknown function (DUF2469)	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	DUF2469
553	QOL33312.1	216816.GS08_01355	0.0	986.0	COG1232@1|root,COG1232@2|Bacteria,2HZ9K@201174|Actinobacteria,4CZ3Z@85004|Bifidobacteriales	Flavin containing amine oxidoreductase	-	-	-	-	-	Amino_oxidase,NAD_binding_8
553	QOL33313.1	762211.BSTEL_1860	1.73e-288	811.0	COG1158@1|root,COG1158@2|Bacteria,2GIWY@201174|Actinobacteria,4CZ2Z@85004|Bifidobacteriales	Facilitates transcription termination by a mechanism that involves Rho binding to the nascent RNA, activation of Rho's RNA-dependent ATPase activity, and release of the mRNA from the DNA template	rho	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0006139,GO:0006351,GO:0006353,GO:0006360,GO:0006363,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0018130,GO:0019438,GO:0030312,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576	ko:K03628	ko03018,map03018	ko00000,ko00001,ko03019,ko03021	ATP-synt_ab,Rho_N,Rho_RNA_bind
553	QOL33314.1	78346.BRUM_0085	8e-35	122.0	COG3620@1|root,COG3620@2|Bacteria,2HVGU@201174|Actinobacteria,4D1KE@85004|Bifidobacteriales	Helix-turn-helix domain	-	-	-	-	-	HTH_3
553	QOL33315.1	78346.BRUM_0086	1.72e-30	110.0	COG4683@1|root,COG4683@2|Bacteria,2IQAB@201174|Actinobacteria,4D1AR@85004|Bifidobacteriales	Phage derived protein Gp49-like (DUF891)	-	-	-	-	-	Gp49
553	QOL33316.1	290340.AAur_0947	1.9e-209	594.0	COG1621@1|root,COG1621@2|Bacteria,2H3S0@201174|Actinobacteria	Glycosyl hydrolase family 32	-	-	ko:K01193	ko00052,ko00500,ko01100,map00052,map00500,map01100	ko00000,ko00001,ko01000	Glyco_hydro_32C,Glyco_hydro_32N
553	QOL33317.1	1437605.BACT_0347	1.66e-183	524.0	COG2211@1|root,COG2211@2|Bacteria,2GJZG@201174|Actinobacteria,4CZ93@85004|Bifidobacteriales	Transporter major facilitator family protein	-	-	-	-	-	MFS_1
553	QOL33318.1	158787.BSCA_0462	3.27e-144	418.0	COG1609@1|root,COG1609@2|Bacteria,2GJY9@201174|Actinobacteria,4CYU8@85004|Bifidobacteriales	Periplasmic binding protein domain	-	-	ko:K02529	-	ko00000,ko03000	LacI,Peripla_BP_3
553	QOL33319.1	326426.Bbr_0287	2.46e-69	211.0	COG1605@1|root,COG1605@2|Bacteria,2IQ46@201174|Actinobacteria,4D12A@85004|Bifidobacteriales	Chorismate mutase type II	tyrA	-	ko:K04092	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	ko00000,ko00001,ko00002,ko01000	CM_2
553	QOL33320.1	476272.RUMHYD_02644	3.67e-147	494.0	COG4932@1|root,COG4932@2|Bacteria,1UVFW@1239|Firmicutes,25KHI@186801|Clostridia,3Y20W@572511|Blautia	domain protein	-	-	-	-	-	-
553	QOL33321.1	398513.BBNG_01398	2.71e-159	474.0	COG4932@1|root,COG4932@2|Bacteria,2IMAM@201174|Actinobacteria,4D2UC@85004|Bifidobacteriales	LPXTG cell wall anchor motif	-	-	-	-	-	GramPos_pilinBB,Gram_pos_anchor
