key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2955	KPJ21700.1	1123306.KB904339_gene260	1.5e-38	137.0	COG2826@1|root,COG2826@2|Bacteria,1TRSF@1239|Firmicutes,4HADR@91061|Bacilli	the current gene model (or a revised gene model) may contain a	-	-	-	-	-	HTH_38,rve
2955	KPJ21701.1	1046629.Ssal_00040	8.2e-57	189.0	COG2865@1|root,COG2865@2|Bacteria,1U8FY@1239|Firmicutes,4HEX0@91061|Bacilli	transcriptional regulator containing an HTH domain and an	-	-	ko:K03655	ko03440,map03440	ko00000,ko00001,ko01000,ko03400	AlbA_2,HATPase_c_4,Penicillinase_R
2955	KPJ21702.1	1123306.KB904339_gene260	9.19e-61	196.0	COG2826@1|root,COG2826@2|Bacteria,1TRSF@1239|Firmicutes,4HADR@91061|Bacilli	the current gene model (or a revised gene model) may contain a	-	-	-	-	-	HTH_38,rve
2955	KPJ21703.1	423476.A3F663_9CAUD	2.26e-55	174.0	4QFT2@10239|Viruses,4QVCA@35237|dsDNA viruses  no RNA stage,4QQP3@28883|Caudovirales,4QM83@10699|Siphoviridae	-	-	-	-	-	-	-
2955	KPJ21704.1	423476.A3F664_9CAUD	1.19e-16	73.6	4QBH2@10239|Viruses,4QVFN@35237|dsDNA viruses  no RNA stage,4QQ8U@28883|Caudovirales	Pfam:Phage_holin_6_1	-	-	-	-	-	-
2955	KPJ21705.1	873449.STRCR_1837	5.49e-114	332.0	COG3039@1|root,COG3039@2|Bacteria	Transposase	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_3
2955	KPJ21706.1	173707.Q938J8_9CAUD	1.85e-31	113.0	4QCJC@10239|Viruses,4QW06@35237|dsDNA viruses  no RNA stage,4QT7F@28883|Caudovirales,4QM34@10699|Siphoviridae	Protein of unknown function (DUF1617)	-	-	-	-	-	-
2955	KPJ21707.1	173707.Q938J7_9CAUD	3.18e-70	219.0	4QGRQ@10239|Viruses,4R06G@35237|dsDNA viruses  no RNA stage,4QSNX@28883|Caudovirales,4QMXD@10699|Siphoviridae	-	-	-	-	-	-	-
2955	KPJ21708.1	663952.SDD27957_01625	3.24e-132	383.0	COG1266@1|root,COG1266@2|Bacteria,1VA8S@1239|Firmicutes,4IQWI@91061|Bacilli	CAAX amino terminal protease family protein	-	-	ko:K07052	-	ko00000	Abi
2955	KPJ21709.1	482234.SCAZ3_01930	7.15e-183	512.0	COG0330@1|root,COG0330@2|Bacteria,1TPXU@1239|Firmicutes,4HE1N@91061|Bacilli	peptidase	hflK	-	-	-	-	Band_7
2955	KPJ21711.1	173707.Q938L9_9CAUD	3.11e-08	55.5	4QAM6@10239|Viruses,4QVEI@35237|dsDNA viruses  no RNA stage,4QPNX@28883|Caudovirales,4QKT3@10699|Siphoviridae	-	-	-	-	-	-	-
2955	KPJ21712.1	764299.STRIC_0070	9.94e-148	419.0	COG2932@1|root,COG2932@2|Bacteria,1VEVT@1239|Firmicutes,4HJ0K@91061|Bacilli	Peptidase S24-like	-	-	-	-	-	HTH_3,Peptidase_S24
2955	KPJ21713.1	1158602.I590_01651	1.4e-73	240.0	COG0582@1|root,COG0582@2|Bacteria,1VTQ7@1239|Firmicutes,4HTKX@91061|Bacilli,4AZH4@81852|Enterococcaceae	Phage integrase family	-	-	-	-	-	Phage_int_SAM_5,Phage_integrase
2955	KPJ21714.1	482234.SCAZ3_09795	4.54e-51	162.0	COG0718@1|root,COG0718@2|Bacteria,1VA1S@1239|Firmicutes,4HKH3@91061|Bacilli	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	yaaK	-	ko:K09747	-	ko00000	YbaB_DNA_bd
