key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1108	EOH74451.1	565655.ECBG_03170	9.63e-73	229.0	COG3464@1|root,COG3464@2|Bacteria,1TQ93@1239|Firmicutes,4HC0Q@91061|Bacilli,4AZW0@81852|Enterococcaceae	InterPro IPR002560 Transposase, IS204 IS1001 IS1096 IS1165	-	-	-	-	-	DDE_Tnp_ISL3,HTH_Tnp_ISL3,zf-ISL3
1108	EOH74452.1	1158609.I586_02333	2.51e-10	70.5	COG4403@1|root,COG4403@2|Bacteria,1V13V@1239|Firmicutes,4HFSX@91061|Bacilli	Lanthionine synthetase C-like protein	spaC1	-	ko:K20484	ko02020,ko02024,map02020,map02024	ko00000,ko00001	LANC_like
1108	EOH74454.1	1384049.CD29_09260	3.37e-08	63.5	28MM7@1|root,2Z8B9@2|Bacteria,1UJ2G@1239|Firmicutes,4ISZP@91061|Bacilli,3IX4V@400634|Lysinibacillus	-	-	-	ko:K01992	-	ko00000,ko00002,ko02000	-
1108	EOH74455.1	1423748.BALB01000005_gene733	1.76e-42	154.0	COG1131@1|root,COG1131@2|Bacteria,1TQA2@1239|Firmicutes,4HEU0@91061|Bacilli,3FC3N@33958|Lactobacillaceae	ATPases associated with a variety of cellular activities	-	-	ko:K01990	-	ko00000,ko00002,ko02000	ABC_tran
1108	EOH74457.1	1140002.I570_02904	3.49e-12	65.1	2BJ4A@1|root,32DDB@2|Bacteria,1TZ5C@1239|Firmicutes,4I8CF@91061|Bacilli,4B2AH@81852|Enterococcaceae	-	-	-	-	-	-	-
1108	EOH74459.1	888064.HMPREF9088_0790	3.59e-67	208.0	COG0629@1|root,COG0629@2|Bacteria,1V3WT@1239|Firmicutes,4HH8I@91061|Bacilli,4B2AG@81852|Enterococcaceae	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism	ssb	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	ko00000,ko00001,ko03029,ko03032,ko03400	SSB
1108	EOH74460.1	1140001.I571_02897	1.7e-14	73.9	COG0550@1|root,COG0550@2|Bacteria,1TPJD@1239|Firmicutes,4HAZV@91061|Bacilli,4B026@81852|Enterococcaceae	DNA topoisomerase	traI	-	ko:K03169	-	ko00000,ko01000,ko03032	Topoisom_bac,Toprim,Toprim_Crpt,zf-C4_Topoisom
1108	EOH75125.1	565653.EGBG_02356	2.14e-65	199.0	2DKCE@1|root,3095X@2|Bacteria,1U4H3@1239|Firmicutes,4IE8W@91061|Bacilli,4B3Q8@81852|Enterococcaceae	-	-	-	-	-	-	HTH_11
1108	EOH75449.1	1227360.C176_12333	8.31e-06	53.1	2FAEX@1|root,342P8@2|Bacteria,1VXXY@1239|Firmicutes,4HX0Y@91061|Bacilli	-	-	-	-	-	-	-
1108	EOH75473.1	565653.EGBG_02039	1.62e-171	479.0	COG5527@1|root,COG5527@2|Bacteria,1V8VU@1239|Firmicutes,4HWIQ@91061|Bacilli,4B3GS@81852|Enterococcaceae	Initiator Replication protein	-	-	-	-	-	Rep_3
1108	EOH75640.1	565664.EFXG_02784	4.61e-16	77.4	2DJQX@1|root,306YE@2|Bacteria,1U0P2@1239|Firmicutes,4IA3V@91061|Bacilli,4B52N@81852|Enterococcaceae	-	-	-	-	-	-	-
1108	EOH75641.1	1139219.I569_02714	9.57e-268	734.0	28KEB@1|root,2ZA0K@2|Bacteria,1V14E@1239|Firmicutes,4HNU7@91061|Bacilli,4B291@81852|Enterococcaceae	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-
1108	EOH75920.1	565655.ECBG_02491	4.11e-100	290.0	COG0824@1|root,COG0824@2|Bacteria,1VAGM@1239|Firmicutes,4HIVC@91061|Bacilli,4B35J@81852|Enterococcaceae	Thioesterase-like superfamily	yneP	-	ko:K07107	-	ko00000,ko01000	4HBT,4HBT_2
1108	EOH75921.1	565655.ECBG_02490	1.57e-34	117.0	2965Q@1|root,2ZTFW@2|Bacteria,1W64A@1239|Firmicutes,4I245@91061|Bacilli,4B48Z@81852|Enterococcaceae	-	-	-	-	-	-	-
1108	EOH75922.1	565655.ECBG_02489	8.03e-122	350.0	COG3212@1|root,COG3212@2|Bacteria,1VBVH@1239|Firmicutes,4HNEY@91061|Bacilli,4B2K5@81852|Enterococcaceae	Peptidase propeptide and YPEB domain	-	-	-	-	-	PepSY
1108	EOH75923.1	565655.ECBG_02488	4.53e-301	824.0	COG5002@1|root,COG5002@2|Bacteria,1V5MM@1239|Firmicutes,4ISZN@91061|Bacilli,4AZZD@81852|Enterococcaceae	His Kinase A (phosphoacceptor) domain	-	-	-	-	-	HATPase_c,HisKA
