key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1997	BBE08162.1	1562701.BBOF01000061_gene1667	0.0	926.0	COG0593@1|root,COG0593@2|Bacteria,1MU5H@1224|Proteobacteria,2VHH0@28216|Betaproteobacteria,1K152@119060|Burkholderiaceae	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	-	ko:K02313	ko02020,ko04112,map02020,map04112	ko00000,ko00001,ko03032,ko03036	Bac_DnaA,Bac_DnaA_C,DnaA_N
1997	BBE08163.1	1562701.BBOF01000061_gene1666	1.96e-253	696.0	COG0592@1|root,COG0592@2|Bacteria,1MVD9@1224|Proteobacteria,2VH9B@28216|Betaproteobacteria,1K1D0@119060|Burkholderiaceae	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
1997	BBE08164.1	1562701.BBOF01000061_gene1665	0.0	1620.0	COG0187@1|root,COG0187@2|Bacteria,1MVKT@1224|Proteobacteria,2VI8N@28216|Betaproteobacteria,1K194@119060|Burkholderiaceae	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	ko:K02470	-	ko00000,ko01000,ko03032,ko03400	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
1997	BBE08165.1	886293.Sinac_2044	3.67e-10	62.4	COG1961@1|root,COG1961@2|Bacteria,2IXU9@203682|Planctomycetes	DNA invertase Pin	-	-	ko:K06400	-	ko00000	Recombinase,Resolvase,Zn_ribbon_recom
1997	BBE08166.1	1562701.BBOF01000061_gene1663	0.0	964.0	COG1961@1|root,COG1961@2|Bacteria,1MWCZ@1224|Proteobacteria,2VI7W@28216|Betaproteobacteria,1KA42@119060|Burkholderiaceae	Recombinase	-	-	ko:K06400	-	ko00000	Recombinase,Resolvase,Zn_ribbon_recom
1997	BBE08168.1	1562701.BBOF01000061_gene1662	0.0	1766.0	COG1413@1|root,COG5635@1|root,COG1413@2|Bacteria,COG5635@2|Bacteria,1N50C@1224|Proteobacteria,2WFMW@28216|Betaproteobacteria,1KFZH@119060|Burkholderiaceae	NACHT domain	-	-	-	-	-	HEAT_2,NACHT
1997	BBE08169.1	1562701.BBOF01000061_gene1661	0.0	1093.0	COG1403@1|root,COG3344@1|root,COG1403@2|Bacteria,COG3344@2|Bacteria,1MVI1@1224|Proteobacteria,2VKHY@28216|Betaproteobacteria,1JZQ8@119060|Burkholderiaceae	Group II intron, maturase-specific domain	-	-	ko:K00986	-	ko00000,ko01000	GIIM,HNH,RVT_1,RVT_N
1997	BBE08170.1	1562701.BBOF01000061_gene1660	2.68e-64	197.0	COG2963@1|root,COG2963@2|Bacteria,1NDI2@1224|Proteobacteria,2WEUS@28216|Betaproteobacteria,1KADN@119060|Burkholderiaceae	PFAM transposase IS3 IS911 family protein	-	-	ko:K07483	-	ko00000	HTH_Tnp_1
1997	BBE08171.1	1562701.BBOF01000061_gene1658	8.89e-143	402.0	COG0847@1|root,COG0847@2|Bacteria,1R9UU@1224|Proteobacteria,2VPT7@28216|Betaproteobacteria,1K06H@119060|Burkholderiaceae	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. The epsilon subunit contain the editing function and is a proofreading 3'-5' exonuclease	-	-	-	-	-	-
1997	BBE08172.1	1562701.BBOF01000061_gene1657	2.44e-108	311.0	COG2940@1|root,COG2940@2|Bacteria,1MWFB@1224|Proteobacteria,2VR5U@28216|Betaproteobacteria,1K2B1@119060|Burkholderiaceae	Nuclear protein SET	-	-	ko:K07117	-	ko00000	SET
1997	BBE08173.1	1562701.BBOF01000061_gene1656	1.55e-276	755.0	COG2170@1|root,COG2170@2|Bacteria,1MX4N@1224|Proteobacteria,2VK27@28216|Betaproteobacteria,1K3W2@119060|Burkholderiaceae	ATP-dependent carboxylate-amine ligase which exhibits weak glutamate--cysteine ligase activity	ybdK	-	ko:K06048	-	ko00000,ko01000	GCS2
1997	BBE08174.1	1562701.BBOF01000061_gene1655	4.09e-271	743.0	COG0025@1|root,COG0025@2|Bacteria,1QTW8@1224|Proteobacteria,2WGFY@28216|Betaproteobacteria,1K2P3@119060|Burkholderiaceae	Pfam Sodium hydrogen exchanger	-	-	-	-	-	Na_H_Exchanger
1997	BBE08175.1	1562701.BBOF01000061_gene1654	0.0	1285.0	COG0445@1|root,COG0445@2|Bacteria,1MU6F@1224|Proteobacteria,2VIGG@28216|Betaproteobacteria,1K1UR@119060|Burkholderiaceae	NAD-binding protein involved in the addition of a carboxymethylaminomethyl (cmnm) group at the wobble position (U34) of certain tRNAs, forming tRNA-cmnm(5)s(2)U34	gidA	-	ko:K03495	-	ko00000,ko03016,ko03036	GIDA,GIDA_assoc
1997	BBE08176.1	1562701.BBOF01000061_gene1653	4.15e-153	430.0	COG0357@1|root,COG0357@2|Bacteria,1MY0K@1224|Proteobacteria,2VR3B@28216|Betaproteobacteria,1K0RU@119060|Burkholderiaceae	Specifically methylates the N7 position of guanine in position 527 of 16S rRNA	rsmG	-	ko:K03501	-	ko00000,ko01000,ko03009,ko03036	GidB
1997	BBE08177.1	1562701.BBOF01000061_gene1652	8.82e-179	498.0	COG1192@1|root,COG1192@2|Bacteria,1MV43@1224|Proteobacteria,2VHNK@28216|Betaproteobacteria,1JZVF@119060|Burkholderiaceae	PFAM Cobyrinic acid a,c-diamide synthase	parA	-	ko:K03496	-	ko00000,ko03036,ko04812	AAA_31
1997	BBE08178.1	1562701.BBOF01000061_gene1651	3.12e-195	543.0	COG1475@1|root,COG1475@2|Bacteria,1MW2E@1224|Proteobacteria,2VIG0@28216|Betaproteobacteria,1K08J@119060|Burkholderiaceae	Belongs to the ParB family	parB	-	ko:K03497	-	ko00000,ko03000,ko03036,ko04812	ParBc
1997	BBE08179.1	1562701.BBOF01000061_gene1650	1.09e-224	620.0	COG3267@1|root,COG3267@2|Bacteria,1N4AU@1224|Proteobacteria	Type II secretory pathway component ExeA	-	-	-	-	-	AAA_22
1997	BBE08180.1	1562701.BBOF01000061_gene1649	8.53e-142	400.0	COG2801@1|root,COG2801@2|Bacteria,1QWUR@1224|Proteobacteria	Integrase	-	-	-	-	-	rve
1997	BBE08181.1	573065.Astex_0372	9.35e-48	160.0	COG2963@1|root,COG2963@2|Bacteria,1RDV3@1224|Proteobacteria,2U89E@28211|Alphaproteobacteria	Helix-turn-helix domain	-	-	ko:K07483	-	ko00000	HTH_28,HTH_Tnp_1
1997	BBE08182.1	292.DM42_4982	1.52e-124	362.0	COG2801@1|root,COG2801@2|Bacteria,1PNRG@1224|Proteobacteria,2VN2H@28216|Betaproteobacteria,1K51B@119060|Burkholderiaceae	PFAM Integrase catalytic region	-	-	ko:K07497	-	ko00000	HTH_21,rve,rve_2
1997	BBE08183.1	1562701.BBOF01000060_gene1737	7.52e-65	198.0	COG2963@1|root,COG2963@2|Bacteria,1N8Y3@1224|Proteobacteria,2VY0M@28216|Betaproteobacteria,1KAA0@119060|Burkholderiaceae	PFAM transposase IS3 IS911 family protein	-	-	ko:K07483	-	ko00000	HTH_Tnp_1
1997	BBE08184.1	1562701.BBOF01000060_gene1736	1.29e-231	637.0	COG2801@1|root,COG2801@2|Bacteria,1MVXQ@1224|Proteobacteria,2VQF1@28216|Betaproteobacteria,1K4GQ@119060|Burkholderiaceae	Integrase core domain	-	-	ko:K07497	-	ko00000	HTH_21,rve
1997	BBE08185.1	1562701.BBOF01000060_gene1735	8.96e-51	160.0	COG1961@1|root,COG1961@2|Bacteria,1MXXT@1224|Proteobacteria,2VN0J@28216|Betaproteobacteria	PFAM Resolvase	-	-	-	-	-	HTH_7,Resolvase
1997	BBE08186.1	1562701.BBOF01000060_gene1734	0.0	1614.0	COG5635@1|root,COG5635@2|Bacteria	Nacht domain	-	-	-	-	-	HEAT_2,NACHT,Pentapeptide,WD40
1997	BBE08187.1	1562701.BBOF01000059_gene1801	4.06e-111	318.0	COG3012@1|root,COG3012@2|Bacteria,1QU5B@1224|Proteobacteria,2WGSX@28216|Betaproteobacteria,1KG52@119060|Burkholderiaceae	Plasmid pRiA4b ORF-3-like protein	-	-	-	-	-	PRiA4_ORF3
1997	BBE08188.1	261292.Nit79A3_0461	2.64e-20	87.0	COG3335@1|root,COG3335@2|Bacteria,1RB1C@1224|Proteobacteria,2VYPD@28216|Betaproteobacteria	DDE superfamily endonuclease	-	-	-	-	-	DDE_3
1997	BBE08192.1	1562701.BBOF01000059_gene1800	1.5e-65	200.0	COG3312@1|root,COG3312@2|Bacteria,1NDM1@1224|Proteobacteria,2VWWG@28216|Betaproteobacteria,1K5IC@119060|Burkholderiaceae	atp synthase	atpI	-	ko:K02116	-	ko00000,ko00194	ATP-synt_I
1997	BBE08193.1	1562701.BBOF01000059_gene1799	1.45e-198	550.0	COG0356@1|root,COG0356@2|Bacteria,1MV87@1224|Proteobacteria,2VHR5@28216|Betaproteobacteria,1K3JW@119060|Burkholderiaceae	it plays a direct role in the translocation of protons across the membrane	atpB	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194,ko03110	ATP-synt_A
1997	BBE08194.1	1562701.BBOF01000059_gene1798	4.11e-52	164.0	COG0636@1|root,32S3K@2|Bacteria,1N1NA@1224|Proteobacteria,2VTY0@28216|Betaproteobacteria,1K8CZ@119060|Burkholderiaceae	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194	ATP-synt_C
1997	BBE08195.1	1562701.BBOF01000059_gene1797	1.63e-80	241.0	COG0711@1|root,COG0711@2|Bacteria,1RHZ0@1224|Proteobacteria,2VRMS@28216|Betaproteobacteria,1K71M@119060|Burkholderiaceae	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpF	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194	ATP-synt_B
1997	BBE08196.1	1562701.BBOF01000059_gene1796	8.96e-117	335.0	COG0712@1|root,COG0712@2|Bacteria,1MVRH@1224|Proteobacteria,2VSJV@28216|Betaproteobacteria,1K3DY@119060|Burkholderiaceae	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	-	ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194	OSCP
1997	BBE08197.1	1562701.BBOF01000059_gene1795	0.0	983.0	COG0056@1|root,COG0056@2|Bacteria,1MUG7@1224|Proteobacteria,2VHQU@28216|Betaproteobacteria,1K1JD@119060|Burkholderiaceae	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194,ko01000	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
1997	BBE08198.1	1562701.BBOF01000059_gene1794	5.89e-203	563.0	COG0224@1|root,COG0224@2|Bacteria,1MU28@1224|Proteobacteria,2VJBW@28216|Betaproteobacteria,1K209@119060|Burkholderiaceae	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	atpG	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194	ATP-synt
1997	BBE08199.1	1562701.BBOF01000059_gene1793	0.0	910.0	COG0055@1|root,COG0055@2|Bacteria,1MUFU@1224|Proteobacteria,2VHDZ@28216|Betaproteobacteria,1K2Y1@119060|Burkholderiaceae	Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits	atpD	-	ko:K02112	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194,ko01000	ATP-synt_ab,ATP-synt_ab_N
1997	BBE08200.1	1562701.BBOF01000059_gene1792	1.76e-85	253.0	COG0355@1|root,COG0355@2|Bacteria,1RHE4@1224|Proteobacteria,2VR2R@28216|Betaproteobacteria,1K6XM@119060|Burkholderiaceae	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	ko00000,ko00001,ko00002,ko00194	ATP-synt_DE,ATP-synt_DE_N
1997	BBE08201.1	1562701.BBOF01000059_gene1791	0.0	912.0	COG0114@1|root,COG0114@2|Bacteria,1MUQI@1224|Proteobacteria,2VHA5@28216|Betaproteobacteria,1K0QI@119060|Burkholderiaceae	Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate	fumC	-	ko:K01679	ko00020,ko00620,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko04934,ko05200,ko05211,map00020,map00620,map00720,map01100,map01110,map01120,map01130,map01200,map04934,map05200,map05211	ko00000,ko00001,ko00002,ko01000	FumaraseC_C,Lyase_1
