key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
928	SDJ82454.1	1121924.ATWH01000001_gene4116	3.88e-119	351.0	COG2852@1|root,COG2852@2|Bacteria,2IMR9@201174|Actinobacteria,4FP26@85023|Microbacteriaceae	Protein conserved in bacteria	-	-	-	-	-	DUF559
928	SDJ82494.1	1001240.GY21_04635	9.6e-225	627.0	COG0477@1|root,COG2814@2|Bacteria,2GKMQ@201174|Actinobacteria,4FKRW@85023|Microbacteriaceae	Major Facilitator Superfamily	-	-	-	-	-	MFS_1
928	SDJ82522.1	1001240.GY21_04630	1.97e-135	392.0	COG2897@1|root,COG2897@2|Bacteria,2GMDR@201174|Actinobacteria,4FMSZ@85023|Microbacteriaceae	Rhodanese Homology Domain	sseB	-	ko:K01011	ko00270,ko00920,ko01100,ko01120,ko04122,map00270,map00920,map01100,map01120,map04122	ko00000,ko00001,ko01000	Rhodanese
928	SDJ82556.1	1001240.GY21_04595	3.73e-148	424.0	COG0834@1|root,COG0834@2|Bacteria,2GJQW@201174|Actinobacteria,4FMPQ@85023|Microbacteriaceae	Bacterial periplasmic substrate-binding proteins	glnH	-	ko:K02030	-	ko00000,ko00002,ko02000	SBP_bac_3
928	SDJ82592.1	1121924.ATWH01000008_gene751	6.49e-177	501.0	COG0765@1|root,COG0765@2|Bacteria,2GJJ9@201174|Actinobacteria,4FMRB@85023|Microbacteriaceae	Binding-protein-dependent transport system inner membrane component	yecS	-	ko:K02029	-	ko00000,ko00002,ko02000	BPD_transp_1
928	SDJ82629.1	1121924.ATWH01000008_gene750	1.8e-152	432.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4FKV9@85023|Microbacteriaceae	ATPases associated with a variety of cellular activities	glnQ	-	ko:K02028	-	ko00000,ko00002,ko01000,ko02000	ABC_tran
928	SDJ82663.1	390989.JOEG01000013_gene2369	2.91e-109	342.0	COG3271@1|root,COG3292@1|root,COG3271@2|Bacteria,COG3292@2|Bacteria,2I4DW@201174|Actinobacteria	Domain of unknown function (DUF1906)	-	-	-	-	-	DUF1906,VCBS
928	SDJ82696.1	1001240.GY21_04580	0.0	2060.0	COG1643@1|root,COG1643@2|Bacteria,2GIWX@201174|Actinobacteria,4FK93@85023|Microbacteriaceae	Helicase associated domain (HA2)  Add an annotation	hrpA	-	ko:K03578	-	ko00000,ko01000	AAA_19,DEAD,DUF3418,HA2,Helicase_C,OB_NTP_bind
928	SDJ82730.1	1001240.GY21_04570	7.58e-166	467.0	COG0656@1|root,COG0656@2|Bacteria,2GJQ7@201174|Actinobacteria,4FMAU@85023|Microbacteriaceae	Aldo/keto reductase family	dkgA	-	ko:K06221	-	ko00000,ko01000	Aldo_ket_red
928	SDJ82802.1	1001240.GY21_04560	1.15e-291	816.0	COG1331@1|root,COG1331@2|Bacteria,2GJ88@201174|Actinobacteria,4FM5M@85023|Microbacteriaceae	Protein of unknown function, DUF255	-	-	ko:K06888	-	ko00000	GlcNAc_2-epim,Thioredox_DsbH
