key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
3025	SEP55389.1	1463936.JOJI01000111_gene6561	1.18e-49	165.0	COG0454@1|root,COG0456@2|Bacteria,2GQGN@201174|Actinobacteria	acetyltransferase	-	-	-	-	-	Acetyltransf_1
3025	SEP55399.1	1157634.KB912976_gene4677	9.42e-228	637.0	COG1721@1|root,COG1721@2|Bacteria,2GK9A@201174|Actinobacteria	protein some members contain a von Willebrand factor type A vWA domain	-	-	-	-	-	DUF11,DUF58
3025	SEP55404.1	44060.JODL01000030_gene1033	2.9e-208	578.0	COG0714@1|root,COG0714@2|Bacteria,2GK07@201174|Actinobacteria	associated with various cellular activities	moxR2	-	ko:K03924	-	ko00000,ko01000	AAA_3
3025	SEP55411.1	44060.JODL01000030_gene1032	1.1e-214	602.0	29B69@1|root,2ZY4N@2|Bacteria,2GKQW@201174|Actinobacteria	-	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	DUF4350
3025	SEP55421.1	44060.JODL01000030_gene1031	9.53e-110	322.0	2CT9V@1|root,32SSX@2|Bacteria,2GKR6@201174|Actinobacteria	Domain of unknown function (DUF4129)	-	-	-	-	-	DUF4129
3025	SEP55425.1	44060.JODL01000030_gene1030	1.26e-157	449.0	COG4223@1|root,COG4223@2|Bacteria,2I390@201174|Actinobacteria	transferase activity, transferring acyl groups other than amino-acyl groups	-	-	-	-	-	GPDPase_memb
3025	SEP55434.1	44060.JODL01000030_gene1029	2.5e-214	597.0	COG0182@1|root,COG0182@2|Bacteria,2GJJA@201174|Actinobacteria	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P)	mtnA	-	ko:K08963	ko00270,ko01100,map00270,map01100	ko00000,ko00001,ko00002,ko01000	IF-2B
3025	SEP55441.1	653045.Strvi_8404	1.9e-156	439.0	COG0745@1|root,COG0745@2|Bacteria,2GJE6@201174|Actinobacteria	Response regulator receiver	mtrA	GO:0005575,GO:0005623,GO:0005886,GO:0006355,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016020,GO:0016310,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0036211,GO:0040007,GO:0043170,GO:0043412,GO:0044110,GO:0044116,GO:0044117,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051704,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901564,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	ko:K07670	ko02020,map02020	ko00000,ko00001,ko00002,ko02022	Response_reg,Trans_reg_C
3025	SEP55446.1	44060.JODL01000030_gene1027	0.0	970.0	COG5002@1|root,COG5002@2|Bacteria,2GJ2D@201174|Actinobacteria	Histidine kinase	mtrB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	ko:K07636,ko:K07654	ko02020,map02020	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	HAMP,HATPase_c,HisKA
3025	SEP55454.1	44060.JODL01000030_gene1026	2.66e-311	863.0	COG0823@1|root,COG0823@2|Bacteria,2I308@201174|Actinobacteria	Lipoprotein LpqB beta-propeller domain	lpqB	-	-	-	-	Germane,Gmad1
