key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
497	PVX48799.1	494416.AYXN01000040_gene2432	9.97e-139	399.0	COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,1RMNW@1236|Gammaproteobacteria,3NNY5@468|Moraxellaceae	COG0338 Site-specific DNA methylase	-	-	ko:K06223	ko03430,map03430	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	MethyltransfD12
497	PVX48800.1	1124780.ANNU01000012_gene3931	4.94e-179	513.0	2C57J@1|root,2Z88T@2|Bacteria,4NG45@976|Bacteroidetes	-	-	-	-	-	-	-
497	PVX48801.1	553174.HMPREF0659_A6110	1.16e-87	282.0	2A9Q4@1|root,30YX1@2|Bacteria,4PCWE@976|Bacteroidetes,2G03I@200643|Bacteroidia	-	-	-	-	-	-	-
497	PVX48802.1	1121898.Q766_13830	3.35e-55	184.0	2EKZ8@1|root,33ENR@2|Bacteria,4NZM4@976|Bacteroidetes,1IDY3@117743|Flavobacteriia,2NZG2@237|Flavobacterium	-	-	-	-	-	-	-
497	PVX48803.1	616991.JPOO01000001_gene3369	1.84e-107	337.0	COG2189@1|root,COG2189@2|Bacteria,4NFKE@976|Bacteroidetes,1HYXQ@117743|Flavobacteriia	DNA methylase	-	-	ko:K07316	-	ko00000,ko01000,ko02048	N6_N4_Mtase
497	PVX48804.1	1123057.P872_11095	0.0	1417.0	COG1061@1|root,COG1061@2|Bacteria,4NJ7R@976|Bacteroidetes,47NCC@768503|Cytophagia	Type III restriction enzyme, res subunit	-	-	ko:K01156	-	ko00000,ko01000,ko02048	ResIII
497	PVX48805.1	1168034.FH5T_19865	4.25e-83	253.0	2CM5E@1|root,2ZTCA@2|Bacteria,4NPMR@976|Bacteroidetes,2FTU2@200643|Bacteroidia	-	-	-	-	-	-	-
497	PVX48807.1	96561.Dole_3048	6.46e-25	99.8	COG2913@1|root,COG2913@2|Bacteria	Gram-negative-bacterium-type cell outer membrane assembly	-	-	ko:K21572	-	ko00000,ko02000	SmpA_OmlA,SusD-like_3
497	PVX48847.1	1189620.AJXL01000015_gene958	2.07e-145	413.0	COG4221@1|root,COG4221@2|Bacteria,4NHEQ@976|Bacteroidetes,1HWXM@117743|Flavobacteriia,2NW4B@237|Flavobacterium	KR domain	-	-	-	-	-	adh_short
497	PVX48848.1	1189620.AJXL01000015_gene957	7.41e-153	435.0	COG2207@1|root,COG2207@2|Bacteria,4P01S@976|Bacteroidetes,1I8H3@117743|Flavobacteriia,2NV20@237|Flavobacterium	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	HTH_18
497	PVX48850.1	1235813.JCM10003_341	1.16e-36	130.0	COG1846@1|root,COG1846@2|Bacteria,4PAZG@976|Bacteroidetes,2FY3Q@200643|Bacteroidia,4AU6Z@815|Bacteroidaceae	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	MarR
497	PVX48851.1	768706.Desor_2594	2.6e-63	196.0	COG3576@1|root,COG3576@2|Bacteria,1V4U5@1239|Firmicutes,24SBM@186801|Clostridia,262YF@186807|Peptococcaceae	PFAM pyridoxamine 5'-phosphate	-	-	ko:K07006	-	ko00000	Putative_PNPOx
497	PVX48852.1	391625.PPSIR1_18892	4.88e-34	125.0	COG1981@1|root,COG1981@2|Bacteria,1NM81@1224|Proteobacteria,42Y3M@68525|delta/epsilon subdivisions,2WSK7@28221|Deltaproteobacteria	membrane	-	-	-	-	-	-
497	PVX48853.1	386456.JQKN01000008_gene1387	4.69e-135	404.0	COG0477@1|root,arCOG00143@2157|Archaea,2XUTR@28890|Euryarchaeota,23PFA@183925|Methanobacteria	PFAM Major Facilitator Superfamily	-	-	-	-	-	MFS_1,Sugar_tr
497	PVX48854.1	1121012.AUKX01000039_gene3177	1.25e-23	98.6	COG1309@1|root,COG1309@2|Bacteria,4NIBT@976|Bacteroidetes,1HZ1F@117743|Flavobacteriia,23HC8@178469|Arenibacter	Bacterial regulatory proteins, tetR family	-	-	-	-	-	TetR_N
497	PVX48855.1	857571.EA1_08462	3.28e-203	576.0	COG0270@1|root,COG0270@2|Bacteria,1MV9H@1224|Proteobacteria,1RPM4@1236|Gammaproteobacteria,3NNVB@468|Moraxellaceae	COG0270 Site-specific DNA methylase	-	-	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	DNA_methylase,RE_HpaII
497	PVX48856.1	1230338.MOMA_00340	2.64e-96	290.0	COG3440@1|root,COG3440@2|Bacteria,1N4JP@1224|Proteobacteria,1T1C9@1236|Gammaproteobacteria	HNH endonuclease	-	-	ko:K07454	-	ko00000	HNH_2
497	PVX48858.1	489653.NLA_14090	1.23e-135	397.0	COG3440@1|root,COG3440@2|Bacteria,1N4JP@1224|Proteobacteria,2VVU0@28216|Betaproteobacteria,2KSBA@206351|Neisseriales	HNH endonuclease	-	-	-	-	-	HNH_2
497	PVX48859.1	1392498.JQLH01000001_gene1772	1.15e-135	388.0	COG1403@1|root,COG1403@2|Bacteria,4PNJP@976|Bacteroidetes,1I7Y6@117743|Flavobacteriia	lipoprotein NlpE involved in copper resistance	-	-	-	-	-	-
497	PVX49212.1	1380384.JADN01000008_gene1217	2.23e-193	550.0	COG0415@1|root,COG0415@2|Bacteria,4NEDW@976|Bacteroidetes,1HXRR@117743|Flavobacteriia	Belongs to the DNA photolyase family	phr	-	ko:K01669	-	ko00000,ko01000,ko03400	DNA_photolyase,FAD_binding_7
497	PVX49213.1	1123277.KB893206_gene3243	1.21e-77	234.0	COG0386@1|root,COG0386@2|Bacteria,4NM6G@976|Bacteroidetes,47PPR@768503|Cytophagia	Belongs to the glutathione peroxidase family	-	-	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	ko00000,ko00001,ko01000	GSHPx
497	PVX49214.1	1517682.HW49_08125	2.19e-134	388.0	COG1562@1|root,COG1562@2|Bacteria,4NEIK@976|Bacteroidetes,2FS8N@200643|Bacteroidia,22ZV6@171551|Porphyromonadaceae	Squalene/phytoene synthase	crtB	-	-	-	-	SQS_PSY
497	PVX49215.1	1168034.FH5T_13645	8.41e-67	208.0	COG1443@1|root,COG1443@2|Bacteria,4NFJV@976|Bacteroidetes	Isopentenyl-diphosphate delta-isomerase	idi	-	ko:K01823	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	ko00000,ko00001,ko00002,ko01000	NUDIX
497	PVX49216.1	641524.ADICYQ_0676	5e-76	231.0	COG3040@1|root,COG3040@2|Bacteria,4NNFA@976|Bacteroidetes,47QWX@768503|Cytophagia	Lipocalin / cytosolic fatty-acid binding protein family	blc	-	ko:K03098	-	ko00000,ko04147	Lipocalin_2
497	PVX49217.1	1517682.HW49_08120	1.2e-99	295.0	COG2324@1|root,COG2324@2|Bacteria,4NQR7@976|Bacteroidetes,2FXTH@200643|Bacteroidia,230NG@171551|Porphyromonadaceae	Carotenoid biosynthesis protein	-	-	-	-	-	Caroten_synth
497	PVX49218.1	1517682.HW49_08115	5.27e-99	292.0	COG0204@1|root,COG0204@2|Bacteria,4NQF1@976|Bacteroidetes,2FXSZ@200643|Bacteroidia	Phosphate acyltransferases	-	-	-	-	-	Acyltransferase
497	PVX49219.1	1191523.MROS_1401	3.18e-129	381.0	COG1215@1|root,COG1215@2|Bacteria	transferase activity, transferring glycosyl groups	-	-	ko:K14597	ko00906,map00906	ko00000,ko00001	Glyco_tranf_2_3,Glycos_transf_2
