key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
854	SUY69919.1	397945.Aave_0406	9.1e-21	85.5	2CA5H@1|root,33A7N@2|Bacteria,1NI9X@1224|Proteobacteria,2VXS5@28216|Betaproteobacteria,4AFW0@80864|Comamonadaceae	Cysteine-rich CWC	-	-	-	-	-	Cys_rich_CWC
854	SUY69921.1	1219031.BBJR01000052_gene1495	1.31e-191	534.0	COG0583@1|root,COG0583@2|Bacteria,1NSNV@1224|Proteobacteria,2VK8U@28216|Betaproteobacteria,4ABIK@80864|Comamonadaceae	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
854	SUY69922.1	1219031.BBJR01000052_gene1496	1.76e-123	361.0	COG3016@1|root,COG3016@2|Bacteria,1NXYQ@1224|Proteobacteria,2VPGK@28216|Betaproteobacteria,4ABC0@80864|Comamonadaceae	Haem-binding uptake, Tiki superfamily, ChaN	-	-	-	-	-	Cofac_haem_bdg
854	SUY69923.1	1219031.BBJR01000052_gene1497	7.52e-198	552.0	COG3181@1|root,COG3181@2|Bacteria,1MYJX@1224|Proteobacteria,2VKS4@28216|Betaproteobacteria,4AA33@80864|Comamonadaceae	PFAM conserved	-	-	-	-	-	TctC
854	SUY69924.1	1219031.BBJR01000052_gene1498	3.39e-56	177.0	2CIU6@1|root,32S8H@2|Bacteria,1MZTN@1224|Proteobacteria,2VT54@28216|Betaproteobacteria,4AEF5@80864|Comamonadaceae	-	-	-	-	-	-	-
854	SUY69925.1	1219031.BBJR01000052_gene1499	6.12e-299	820.0	COG3185@1|root,COG3185@2|Bacteria,1MVR0@1224|Proteobacteria,2VJHM@28216|Betaproteobacteria,4ABG8@80864|Comamonadaceae	Acyclic terpene utilisation family protein AtuA	-	-	-	-	-	AtuA
854	SUY69926.1	1219031.BBJR01000052_gene1500	1.61e-182	511.0	COG0583@1|root,COG0583@2|Bacteria,1MUWX@1224|Proteobacteria,2VJCD@28216|Betaproteobacteria,4ABKI@80864|Comamonadaceae	Transcriptional regulator	-	-	-	-	-	HTH_1,LysR_substrate
854	SUY69927.1	1219031.BBJR01000052_gene1501	4.34e-136	387.0	COG4380@1|root,COG4380@2|Bacteria,1R3WM@1224|Proteobacteria,2VQ6M@28216|Betaproteobacteria,4ADMF@80864|Comamonadaceae	Putative bacterial lipoprotein (DUF799)	-	-	-	-	-	DUF799
854	SUY69928.1	1219031.BBJR01000052_gene1502	1.42e-61	191.0	COG4259@1|root,COG4259@2|Bacteria,1N7DV@1224|Proteobacteria,2VX2B@28216|Betaproteobacteria,4AFH8@80864|Comamonadaceae	Domain of unknown function (DUF4810)	-	-	-	-	-	DUF4810
854	SUY69929.1	1219031.BBJR01000052_gene1503	1.02e-139	397.0	COG1462@1|root,COG1462@2|Bacteria,1NDU8@1224|Proteobacteria,2VI5Y@28216|Betaproteobacteria,4ACP6@80864|Comamonadaceae	Curli production assembly/transport component CsgG	csgG	-	-	-	-	CsgG
