key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
321	MBZ2385715.1	938288.HG326225_gene1093	0.0	1122.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247VZ@186801|Clostridia,268EH@186813|unclassified Clostridiales	COG COG1132 ABC-type multidrug transport system, ATPase and permease components	-	-	ko:K06147	-	ko00000,ko02000	ABC_membrane,ABC_tran
321	MBZ2385716.1	1118055.CAGU01000055_gene545	0.0	1103.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247PY@186801|Clostridia,22FX5@1570339|Peptoniphilaceae	ABC transporter transmembrane region	-	-	ko:K06147	-	ko00000,ko02000	ABC_membrane,ABC_tran
321	MBZ2385717.1	1111134.HMPREF1253_0829	5.4e-43	140.0	COG1918@1|root,COG1918@2|Bacteria,1VAPX@1239|Firmicutes,24PBI@186801|Clostridia,22HPK@1570339|Peptoniphilaceae	FeoA domain	-	-	ko:K04758	-	ko00000,ko02000	FeoA
321	MBZ2385718.1	1219626.HMPREF1639_07010	0.0	1292.0	COG0370@1|root,COG0370@2|Bacteria,1TP7E@1239|Firmicutes,24885@186801|Clostridia,25R2H@186804|Peptostreptococcaceae	transporter of a GTP-driven Fe(2 ) uptake system	-	-	ko:K04759	-	ko00000,ko02000	FeoB_C,FeoB_N,Gate
321	MBZ2385719.1	1118055.CAGU01000055_gene542	6.13e-48	153.0	2DTAH@1|root,32UUU@2|Bacteria,1VBZ4@1239|Firmicutes,24MTA@186801|Clostridia,22INJ@1570339|Peptoniphilaceae	-	-	-	-	-	-	FeoC
321	MBZ2385720.1	1118055.CAGU01000055_gene541	5.07e-89	261.0	COG1191@1|root,COG1191@2|Bacteria,1V1GF@1239|Firmicutes,24GHP@186801|Clostridia,22H9J@1570339|Peptoniphilaceae	RNA polymerase sigma factor	-	-	-	-	-	-
321	MBZ2385721.1	1118055.CAGU01000055_gene540	5.03e-62	192.0	29WT5@1|root,30IEI@2|Bacteria,1V65Y@1239|Firmicutes,24IX4@186801|Clostridia,22HCN@1570339|Peptoniphilaceae	-	-	-	-	-	-	-
321	MBZ2385722.1	1118055.CAGU01000055_gene539	0.0	1038.0	COG0507@1|root,COG0507@2|Bacteria,1VQWC@1239|Firmicutes,250PW@186801|Clostridia,22J73@1570339|Peptoniphilaceae	MobA/MobL family	-	-	-	-	-	MobA_MobL
321	MBZ2385723.1	1111134.HMPREF1253_0217	1.11e-30	108.0	2ECZT@1|root,336WT@2|Bacteria,1VFS0@1239|Firmicutes,252UQ@186801|Clostridia,22HVC@1570339|Peptoniphilaceae	-	-	-	-	-	-	-
321	MBZ2385724.1	938278.CAJO01000036_gene154	9.04e-94	276.0	28JZY@1|root,2Z9PY@2|Bacteria,1TT1P@1239|Firmicutes,249JX@186801|Clostridia	Protein of unknown function (DUF3801)	-	-	-	-	-	DUF3801
321	MBZ2385725.1	525919.Apre_1793	5.28e-156	439.0	COG3935@1|root,COG3935@2|Bacteria,1TQ65@1239|Firmicutes,249Q8@186801|Clostridia,22J88@1570339|Peptoniphilaceae	N-terminal phage replisome organiser (Phage_rep_org_N)	-	-	-	-	-	Phage_rep_org_N
321	MBZ2385726.1	1219626.HMPREF1639_08050	1.56e-34	118.0	2E61N@1|root,330QW@2|Bacteria,1VFI5@1239|Firmicutes,24RBM@186801|Clostridia,25U3Q@186804|Peptostreptococcaceae	Transposon-encoded protein TnpW	-	-	-	-	-	TnpW
