key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2150	RVX37727.1	1122611.KB903996_gene7428	1.72e-39	133.0	COG1846@1|root,COG1846@2|Bacteria,2II46@201174|Actinobacteria,4EKCD@85012|Streptosporangiales	Protein of unknown function (DUF742)	cvnC6	-	-	-	-	DUF742
2150	RVX37728.1	1122611.KB903996_gene7427	4.6e-125	357.0	COG2229@1|root,COG2229@2|Bacteria,2GJIT@201174|Actinobacteria,4EGZD@85012|Streptosporangiales	Conserved hypothetical ATP binding protein	-	-	ko:K06945	-	ko00000	ATP_bind_1
2150	RVX37729.1	1122611.KB903996_gene7426	0.0	897.0	COG0541@1|root,COG0541@2|Bacteria,2GK4R@201174|Actinobacteria,4EI0G@85012|Streptosporangiales	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	ffh	GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	ko00000,ko00001,ko00002,ko01000,ko02044	SRP54,SRP54_N,SRP_SPB
2150	RVX37730.1	1122611.KB903996_gene7425	3.21e-89	263.0	COG0228@1|root,COG0228@2|Bacteria,2IKU0@201174|Actinobacteria,4EJRE@85012|Streptosporangiales	Ribosomal protein S16	rpsP	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	ko:K02959	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	Ribosomal_S16
2150	RVX37731.1	1122611.KB903996_gene7424	8.15e-48	153.0	COG1837@1|root,COG1837@2|Bacteria,2IQ4C@201174|Actinobacteria,4EK4R@85012|Streptosporangiales	KH domain	-	GO:0008150,GO:0040007	ko:K06960	-	ko00000	KH_4
2150	RVX37732.1	1122611.KB903996_gene7423	3.18e-96	282.0	COG0806@1|root,COG0806@2|Bacteria,2GK4I@201174|Actinobacteria,4EJ2M@85012|Streptosporangiales	An accessory protein needed during the final step in the assembly of 30S ribosomal subunit, possibly for assembly of the head region. Probably interacts with S19. Essential for efficient processing of 16S rRNA. May be needed both before and after RbfA during the maturation of 16S rRNA. It has affinity for free ribosomal 30S subunits but not for 70S ribosomes	rimM	GO:0008150,GO:0040007	ko:K02860	-	ko00000,ko03009	PRC,RimM
2150	RVX37733.1	1122611.KB903996_gene7422	6.08e-179	499.0	COG0336@1|root,COG0336@2|Bacteria,2GJ1G@201174|Actinobacteria,4EGB1@85012|Streptosporangiales	Belongs to the RNA methyltransferase TrmD family	trmD	GO:0001510,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008173,GO:0008175,GO:0008757,GO:0009019,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0016772,GO:0016779,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0040007,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050518,GO:0070567,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	ko:K00554	-	ko00000,ko01000,ko03016	Acetyltransf_1,tRNA_m1G_MT
2150	RVX37734.1	1122611.KB903996_gene7421	3.95e-73	220.0	COG0335@1|root,COG0335@2|Bacteria,2IHRT@201174|Actinobacteria,4EIYU@85012|Streptosporangiales	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	rplS	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0008150,GO:0015934,GO:0016020,GO:0022625,GO:0022626,GO:0032991,GO:0040007,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071944,GO:1990904	ko:K02884	ko03010,map03010	br01610,ko00000,ko00001,ko00002,ko03011	Ribosomal_L19
2150	RVX37735.1	1122611.KB903996_gene7420	5.54e-152	431.0	COG0681@1|root,COG0681@2|Bacteria,2GIYN@201174|Actinobacteria,4EFTB@85012|Streptosporangiales	Belongs to the peptidase S26 family	lepB	-	ko:K03100	ko02024,ko03060,map02024,map03060	ko00000,ko00001,ko01000,ko01002	Peptidase_S24,Peptidase_S26
2150	RVX37736.1	1122611.KB903996_gene7419	4.12e-121	347.0	COG0681@1|root,COG0681@2|Bacteria,2GIYN@201174|Actinobacteria,4EJ1U@85012|Streptosporangiales	Signal peptidase, peptidase S26	lepB	-	ko:K03100	ko02024,ko03060,map02024,map03060	ko00000,ko00001,ko01000,ko01002	Peptidase_S24
2150	RVX37737.1	1122611.KB903996_gene7418	1.33e-150	424.0	COG0164@1|root,COG0164@2|Bacteria,2GJFN@201174|Actinobacteria,4EIA1@85012|Streptosporangiales	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006298,GO:0006401,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0032299,GO:0032991,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1901576	ko:K03470	ko03030,map03030	ko00000,ko00001,ko01000,ko03032	RNase_HII
2150	RVX37738.1	2002.JOEQ01000004_gene2604	1.7e-70	212.0	2AFXT@1|root,3161G@2|Bacteria,2IKPZ@201174|Actinobacteria,4EJHJ@85012|Streptosporangiales	Protein of unknown function (DUF2469)	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	DUF2469
2150	RVX37739.1	1122611.KB903996_gene7416	4.64e-58	182.0	COG0792@1|root,COG0792@2|Bacteria,2IQ3X@201174|Actinobacteria,4EJZV@85012|Streptosporangiales	Uncharacterised protein family UPF0102	yraN	-	ko:K07460	-	ko00000	UPF0102
2150	RVX37740.1	1122611.KB903996_gene7415	0.0	895.0	COG0606@1|root,COG0606@2|Bacteria,2GJIQ@201174|Actinobacteria,4EGPK@85012|Streptosporangiales	Magnesium chelatase, subunit ChlI C-terminal	comM	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	ko:K07391	-	ko00000	ChlI,Mg_chelatase,Mg_chelatase_C
2150	RVX37742.1	1122611.KB903996_gene7414	3.6e-211	593.0	COG0758@1|root,COG0758@2|Bacteria,2GKDA@201174|Actinobacteria,4EGEM@85012|Streptosporangiales	DNA recombination-mediator protein A	dprA	-	ko:K04096	-	ko00000	DNA_processg_A
2150	RVX37744.1	469371.Tbis_0989	2.77e-148	424.0	COG4974@1|root,COG4974@2|Bacteria,2GNDP@201174|Actinobacteria,4DYRU@85010|Pseudonocardiales	Belongs to the 'phage' integrase family. XerC subfamily	xerC	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	ko:K03733,ko:K04763	-	ko00000,ko03036	Phage_int_SAM_1,Phage_integrase
2150	RVX37745.1	2002.JOEQ01000004_gene2600	2.45e-55	184.0	COG0739@1|root,COG0739@2|Bacteria,2IQ64@201174|Actinobacteria,4EJY5@85012|Streptosporangiales	Peptidase family M23	-	-	-	-	-	Peptidase_M23
2150	RVX37746.1	512565.AMIS_29350	1.8e-169	497.0	COG0596@1|root,COG0596@2|Bacteria,2IC9H@201174|Actinobacteria,4DCYG@85008|Micromonosporales	alpha/beta hydrolase fold	-	-	-	-	-	Abhydrolase_1,Abhydrolase_4
2150	RVX37748.1	1122611.KB903976_gene2722	2.75e-213	601.0	COG0477@1|root,COG2814@2|Bacteria,2GMKX@201174|Actinobacteria,4EFQU@85012|Streptosporangiales	Transmembrane secretion effector	-	-	-	-	-	MFS_1,MFS_3
2150	RVX37749.1	1122611.KB903976_gene2723	9.33e-106	310.0	COG0640@1|root,COG0640@2|Bacteria,2IKVA@201174|Actinobacteria,4EK9Q@85012|Streptosporangiales	helix_turn_helix, Arsenical Resistance Operon Repressor	-	-	-	-	-	HTH_20
