key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
1565	ALE34026.1	1828.JOKB01000062_gene5486	5.88e-65	202.0	COG1716@1|root,COG1716@2|Bacteria,2GK99@201174|Actinobacteria,4FVTA@85025|Nocardiaceae	Forkhead associated domain	garA	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0006109,GO:0006110,GO:0006140,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009890,GO:0009892,GO:0009894,GO:0009895,GO:0009987,GO:0010563,GO:0010675,GO:0010677,GO:0016020,GO:0016310,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0030312,GO:0030808,GO:0030809,GO:0030811,GO:0030812,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0036211,GO:0042325,GO:0042326,GO:0042802,GO:0043170,GO:0043412,GO:0043457,GO:0043467,GO:0043470,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0045820,GO:0045912,GO:0045934,GO:0045936,GO:0045980,GO:0046777,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051174,GO:0051193,GO:0051195,GO:0051196,GO:0051198,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1900371,GO:1900372,GO:1900542,GO:1900543,GO:1901564,GO:1903578,GO:1903579,GO:2001169,GO:2001170	-	-	-	FHA,Yop-YscD_cpl
1565	ALE34027.1	883169.HMPREF9719_00608	6.5e-53	177.0	COG0789@1|root,COG0789@2|Bacteria,2HBV6@201174|Actinobacteria,22JVP@1653|Corynebacteriaceae	transcriptional	merR1	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	-	-	-	MerR,MerR_1
1565	ALE34028.1	1273125.Rrhod_0260	2.62e-89	267.0	COG0789@1|root,COG0789@2|Bacteria,2GM67@201174|Actinobacteria,4FWQN@85025|Nocardiaceae	helix_turn_helix, mercury resistance	merR2	-	-	-	-	MerR_1
1565	ALE34029.1	247156.NFA_24940	3.79e-05	52.4	COG2304@1|root,COG2304@2|Bacteria,2GUB3@201174|Actinobacteria,4FU21@85025|Nocardiaceae	von Willebrand factor (vWF) type A domain	-	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0030312,GO:0031224,GO:0031226,GO:0044425,GO:0044459,GO:0044464,GO:0071944	-	-	-	SBP_bac_11,VWA,VWA_2
1565	ALE34030.1	37919.EP51_04275	4.32e-107	325.0	COG1253@1|root,COG1253@2|Bacteria,2GJ8X@201174|Actinobacteria,4FUIU@85025|Nocardiaceae	Domain of unknown function DUF21	ytfL	-	-	-	-	CBS,DUF21
1565	ALE34031.1	685727.REQ_24280	2.55e-163	475.0	COG1253@1|root,COG1253@2|Bacteria,2GKN5@201174|Actinobacteria,4FW1A@85025|Nocardiaceae	Transporter associated domain	tlyC	-	-	-	-	CBS,CorC_HlyC,DUF21
1565	ALE34032.1	1077144.AGFF01000023_gene1462	2.13e-19	91.3	2ANQB@1|root,31DPX@2|Bacteria,2IIEI@201174|Actinobacteria	-	-	-	-	-	-	-
1565	ALE34033.1	1292020.H483_0112620	5.47e-43	145.0	COG2050@1|root,COG2050@2|Bacteria,2IKTU@201174|Actinobacteria	PFAM thioesterase superfamily	-	-	-	-	-	4HBT
1565	ALE34034.1	1463864.JOGO01000047_gene4377	3.21e-31	131.0	COG2230@1|root,COG2230@2|Bacteria,2GM5H@201174|Actinobacteria	synthase	-	-	ko:K00574	-	ko00000,ko01000	CMAS
1565	ALE34035.1	247156.NFA_31130	8.08e-32	115.0	2E5E7@1|root,33065@2|Bacteria,2IN6X@201174|Actinobacteria,4G31Z@85025|Nocardiaceae	-	-	-	-	-	-	-
