key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2317	KGJ01418.1	1305735.JAFT01000004_gene218	4.37e-87	259.0	COG3039@1|root,COG3039@2|Bacteria,1MXTN@1224|Proteobacteria,2TYT4@28211|Alphaproteobacteria	Transposase	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_5
2317	KGJ01421.1	272943.RSP_3814	1.11e-104	308.0	COG1475@1|root,COG1475@2|Bacteria,1MUE5@1224|Proteobacteria,2TTN0@28211|Alphaproteobacteria	RepB plasmid	-	-	-	-	-	ParBc,RepB
2317	KGJ01424.1	1525715.IX54_01960	2.17e-82	258.0	COG0606@1|root,COG0606@2|Bacteria,1MU4R@1224|Proteobacteria,2TQU6@28211|Alphaproteobacteria,2PVBV@265|Paracoccus	Magnesium chelatase, subunit ChlI C-terminal	comM	-	ko:K07391	-	ko00000	ChlI,Mg_chelatase,Mg_chelatase_C
2317	KGJ01426.1	349102.Rsph17025_0173	9.01e-81	240.0	COG0309@1|root,COG0309@2|Bacteria,1RDJ4@1224|Proteobacteria,2U7HE@28211|Alphaproteobacteria,1FD40@1060|Rhodobacter	PFAM transposase, IS4 family protein	-	-	-	-	-	DDE_Tnp_1,DDE_Tnp_1_2
2317	KGJ01429.1	195105.CN97_11485	4.36e-142	408.0	COG3547@1|root,COG3547@2|Bacteria,1MUER@1224|Proteobacteria,2TQTP@28211|Alphaproteobacteria	Transposase	-	-	ko:K07486	-	ko00000	DEDD_Tnp_IS110,Transposase_20
2317	KGJ01433.1	1525715.IX54_08460	1.57e-28	110.0	COG3391@1|root,COG3391@2|Bacteria	amine dehydrogenase activity	-	-	-	-	-	SGL
2317	KGJ01435.1	1417296.U879_06820	4.94e-145	414.0	COG2801@1|root,COG2801@2|Bacteria,1MVN5@1224|Proteobacteria,2TQK0@28211|Alphaproteobacteria	COG2801 Transposase and inactivated derivatives	-	-	ko:K07497	-	ko00000	HTH_21,rve,rve_3
2317	KGJ01436.1	1469613.JT55_02750	4.19e-43	141.0	COG2963@1|root,COG2963@2|Bacteria,1MZ3D@1224|Proteobacteria,2UBSS@28211|Alphaproteobacteria,3FECQ@34008|Rhodovulum	Transposase	-	-	ko:K07497	-	ko00000	HTH_Tnp_1
2317	KGJ01439.1	1525715.IX54_16140	1.51e-24	99.8	COG0524@1|root,COG0524@2|Bacteria,1MVG2@1224|Proteobacteria,2TSDV@28211|Alphaproteobacteria,2PUSS@265|Paracoccus	pfkB family carbohydrate kinase	-	-	ko:K00874	ko00030,ko01100,ko01120,ko01200,map00030,map01100,map01120,map01200	ko00000,ko00001,ko00002,ko01000	PfkB
2317	KGJ01442.1	1525715.IX54_15900	4.96e-154	445.0	COG0845@1|root,COG0845@2|Bacteria,1MUI8@1224|Proteobacteria,2TSP0@28211|Alphaproteobacteria,2PVBH@265|Paracoccus	HlyD membrane-fusion protein of T1SS	-	-	ko:K02022	-	ko00000	Biotin_lipoyl_2,HlyD,HlyD_3
2317	KGJ01444.1	391589.RGAI101_4000	8.45e-13	66.2	2E0AD@1|root,32VXS@2|Bacteria,1N2Z9@1224|Proteobacteria,2UDKV@28211|Alphaproteobacteria	Biopolymer transport protein ExbD/TolR	-	-	-	-	-	ExbD
2317	KGJ01445.1	376733.IT41_11075	1.23e-93	279.0	COG0811@1|root,COG0811@2|Bacteria,1RBVY@1224|Proteobacteria,2U6H7@28211|Alphaproteobacteria,2PXSF@265|Paracoccus	MotA/TolQ/ExbB proton channel family	-	-	ko:K03561	-	ko00000,ko02000	MotA_ExbB
2317	KGJ01446.1	376733.IT41_11070	4.47e-52	168.0	2E68J@1|root,330WR@2|Bacteria,1N6PI@1224|Proteobacteria,2VAV9@28211|Alphaproteobacteria,2PYTC@265|Paracoccus	-	-	-	-	-	-	-
2317	KGJ01448.1	1525715.IX54_04935	2.12e-51	164.0	COG5447@1|root,COG5447@2|Bacteria,1N1KU@1224|Proteobacteria,2UCBQ@28211|Alphaproteobacteria,2PXC4@265|Paracoccus	Protein of unknown function (DUF1491)	MA20_15690	-	-	-	-	DUF1491
2317	KGJ01449.1	1525715.IX54_04930	6.28e-187	522.0	COG1159@1|root,COG1159@2|Bacteria,1MUKT@1224|Proteobacteria,2TSHM@28211|Alphaproteobacteria,2PVX3@265|Paracoccus	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism	era	-	ko:K03595	-	ko00000,ko03009,ko03029	KH_2,MMR_HSR1
