key	query	seed_ortholog	evalue	score	eggNOG_OGs	description	preferred_name	GOs	KEGG_ko	KEGG_pathway	brite	PFAMs
2882	EXG83025.1	1545915.JROG01000001_gene577	2.31e-121	356.0	COG1266@1|root,COG1266@2|Bacteria,1RCTR@1224|Proteobacteria,2VGN5@28211|Alphaproteobacteria,2KE4U@204457|Sphingomonadales	CAAX protease self-immunity	-	-	ko:K07052	-	ko00000	Abi
2882	EXG83026.1	1174684.EBMC1_04379	3.62e-121	351.0	COG0580@1|root,COG0580@2|Bacteria,1MXTJ@1224|Proteobacteria,2TRGG@28211|Alphaproteobacteria,2K1ZT@204457|Sphingomonadales	Channel that permits osmotically driven movement of water in both directions. It is involved in the osmoregulation and in the maintenance of cell turgor during volume expansion in rapidly growing cells. It mediates rapid entry or exit of water in response to abrupt changes in osmolarity	aqpZ	-	ko:K06188	-	ko00000,ko02000	MIP
2882	EXG83027.1	1502850.FG91_03118	2.52e-122	362.0	COG1376@1|root,COG1376@2|Bacteria,1Q823@1224|Proteobacteria,2TV64@28211|Alphaproteobacteria,2K2JH@204457|Sphingomonadales	protein conserved in bacteria	-	-	-	-	-	YkuD
2882	EXG83028.1	316057.RPD_2006	4.49e-216	627.0	COG3590@1|root,COG3590@2|Bacteria,1MVNQ@1224|Proteobacteria,2TRU4@28211|Alphaproteobacteria	peptidase, M13	-	-	ko:K01415,ko:K07386	-	ko00000,ko01000,ko01002,ko04147	Peptidase_M13,Peptidase_M13_N
2882	EXG83029.1	1545915.JROG01000001_gene583	1.02e-66	215.0	COG1266@1|root,COG1266@2|Bacteria,1NKQV@1224|Proteobacteria,2UKFC@28211|Alphaproteobacteria	CAAX protease self-immunity	-	-	-	-	-	Abi
2882	EXG83030.1	1545915.JROG01000001_gene584	2.32e-66	211.0	2C38E@1|root,33Z2K@2|Bacteria,1MY9G@1224|Proteobacteria,2U9BB@28211|Alphaproteobacteria,2K5SY@204457|Sphingomonadales	-	-	-	-	-	-	-
2882	EXG83031.1	1545915.JROG01000001_gene585	1.86e-60	196.0	2EGQ7@1|root,33AGD@2|Bacteria,1NI1N@1224|Proteobacteria,2UJJ3@28211|Alphaproteobacteria,2K5B7@204457|Sphingomonadales	-	-	-	-	-	-	-
2882	EXG83032.1	1123269.NX02_21130	9.79e-62	202.0	2DN0U@1|root,32UTB@2|Bacteria,1MZ2J@1224|Proteobacteria,2UHAI@28211|Alphaproteobacteria,2K24S@204457|Sphingomonadales	-	-	-	-	-	-	-
2882	EXG83033.1	1123240.ATVO01000010_gene707	2.16e-54	178.0	COG1309@1|root,COG1309@2|Bacteria,1RBVE@1224|Proteobacteria,2UE48@28211|Alphaproteobacteria	Bacterial regulatory proteins, tetR family	-	-	-	-	-	TetR_N
2882	EXG83034.1	1545915.JROG01000001_gene586	4.17e-66	220.0	COG2207@1|root,COG2207@2|Bacteria,1MX23@1224|Proteobacteria,2TT49@28211|Alphaproteobacteria,2K6PJ@204457|Sphingomonadales	helix_turn_helix, arabinose operon control protein	-	-	-	-	-	Arabinose_bd,HTH_18
2882	EXG83035.1	981384.AEYW01000025_gene4035	1.12e-58	208.0	COG2831@1|root,COG2831@2|Bacteria	hemolysin activation secretion protein	-	-	-	-	-	POTRA_2,ShlB
